county_name,reg_voters,likely_dems,likely_repubs,dnc_precinct_id,van_precinct_id,van_precinct_name
Tarrant,42,0,0,537379,955913,3549
Tarrant,40,0,0,537395,955618,1435
Tarrant,3140,1107,939,537398,955563,1189
Tarrant,785,446,57,537405,955634,1481
Tarrant,1474,241,783,539422,955849,3330
Tarrant,556,255,54,539433,955573,1241
Tarrant,3758,648,2069,541343,955900,3510
Tarrant,4930,1500,1558,541383,955828,3216
Tarrant,2175,367,1047,541390,955861,3367
Tarrant,71,11,12,541408,955643,1515
Tarrant,5671,1035,2236,541423,956000,4204
Tarrant,2679,1775,206,541432,955598,1301
Tarrant,1624,156,965,541436,956061,4532
Tarrant,0,0,0,541441,954945,0021
Tarrant,65,0,0,541446,955515,1073
Tarrant,2509,1614,99,541448,955530,1098
Tarrant,2424,661,749,541450,955704,2280
Tarrant,41,0,0,541465,955633,1480
Tarrant,2811,520,1264,541476,955668,2112
Tarrant,3043,695,769,541493,955687,2221
Tarrant,998,248,423,541520,955529,1095
Tarrant,4813,730,1809,541534,955841,3321
Tarrant,2207,691,580,541536,955585,1277
Tarrant,4188,2311,348,541537,955549,1149
Tarrant,3286,1125,789,541548,955595,1298
Tarrant,4508,2245,529,541567,955613,1388
Tarrant,5775,2352,662,541587,956052,4497
Tarrant,17,0,0,541594,955645,1567
Tarrant,3727,1374,720,541605,955665,2052
Tarrant,571,155,225,541617,955754,2464
Tarrant,3514,787,1624,541623,955907,3530
Tarrant,3721,1406,1094,543356,956044,4452
Tarrant,1987,619,487,543358,955973,4118
Tarrant,1246,732,40,543392,955554,1154
Tarrant,2360,525,992,543406,955865,3384
Tarrant,14,0,0,543414,955875,3399
Tarrant,2,0,0,543415,951239,0120
Tarrant,1634,457,545,543419,955504,1022
Tarrant,1730,1012,154,543426,955952,4068
Tarrant,2314,1151,341,543436,955542,1126
Tarrant,5,0,0,543437,955744,2431
Tarrant,3217,2160,99,543496,955568,1211
Tarrant,3091,434,1693,543499,955872,3392
Tarrant,74,0,0,543502,956035,4394
Tarrant,2,0,0,543520,953806,0032
Tarrant,4763,1134,1959,543524,955506,1024
Tarrant,2372,883,489,543527,955612,1380
Tarrant,3096,402,1657,543534,955813,3177
Tarrant,4296,1406,929,543535,955871,3391
Tarrant,3764,695,1831,543539,955503,1021
Tarrant,5147,1126,2051,547142,955892,3465
Tarrant,990,370,183,547155,955500,1014
Tarrant,1799,1041,158,547162,955951,4067
Tarrant,3784,474,1954,547178,955797,3049
Tarrant,4166,2019,721,547199,955572,1238
Tarrant,0,0,0,547223,953891,0001
Tarrant,172,0,0,547248,955807,3158
Tarrant,2411,641,850,549139,955579,1264
Tarrant,998,621,57,549160,955635,1482
Tarrant,382,44,193,549164,956032,4373
Tarrant,2426,409,1013,549170,955987,4144
Tarrant,4388,768,2392,549175,955843,3323
Tarrant,2330,1357,208,549186,955975,4122
Tarrant,3648,887,1183,549195,955806,3157
Tarrant,3218,576,1695,549202,955912,3545
Tarrant,2957,659,1285,549248,955854,3335
Tarrant,2494,701,920,549254,955708,2305
Tarrant,1699,591,101,551130,955731,2381
Tarrant,3803,940,1409,551153,955676,2171
Tarrant,4906,2891,755,551165,955758,2484
Tarrant,2,0,0,553171,955647,1572
Tarrant,3263,850,1415,553175,955686,2220
Tarrant,1483,818,143,553204,955965,4097
Tarrant,3266,1496,639,553216,955724,2354
Tarrant,4942,626,2615,555136,955823,3209
Tarrant,792,481,58,555155,955651,1597
Tarrant,24,0,0,555205,956043,4436
Tarrant,3746,1386,798,555250,955674,2168
Tarrant,389,224,9,555262,956067,4587
Tarrant,2848,271,2152,555264,956031,4371
Tarrant,1380,795,96,555289,955517,1075
Tarrant,3069,1438,415,555297,955691,2226
Tarrant,3496,592,1289,555318,955898,3507
Tarrant,2016,363,995,555321,955835,3260
Tarrant,2575,375,1041,555368,955802,3131
Tarrant,2994,348,1302,555372,955953,4069
Tarrant,25,1,5,555375,956049,4494
Tarrant,79,0,0,555385,955510,1058
Tarrant,5,0,0,555391,955575,1245
Tarrant,5054,995,2520,555429,955832,3248
Tarrant,2527,1527,72,555431,955528,1090
Tarrant,3109,1940,197,555477,955499,1013
Tarrant,2556,859,710,555500,955545,1133
Tarrant,4405,918,1718,555504,955591,1294
Tarrant,1415,851,88,555507,955524,1083
Tarrant,1433,309,650,555520,955980,4129
Tarrant,138,0,0,555522,955631,1478
Tarrant,2608,1005,608,555536,955771,2536
Tarrant,3126,673,1602,559102,955616,1423
Tarrant,5731,938,2288,559104,955852,3333
Tarrant,93,37,5,559141,955736,2403
Tarrant,4480,1575,1099,559147,955741,2425
Tarrant,3079,421,1329,559170,955567,1208
Tarrant,995,296,238,559190,955581,1270
Tarrant,3862,651,2228,561204,955817,3193
Tarrant,1,0,0,561212,951128,4518
Tarrant,3304,828,911,561217,955824,3212
Tarrant,2140,577,631,561228,955934,4016
Tarrant,12,0,0,561236,955783,2608
Tarrant,3018,755,1237,561241,955889,3443
Tarrant,9,0,0,561245,953778,0004
Tarrant,1325,653,224,561246,956056,4503
Tarrant,1439,884,74,561270,955497,1011
Tarrant,439,110,69,561276,955555,1165
Tarrant,2127,1296,203,561286,956006,4233
Tarrant,229,51,113,561287,955894,3470
Tarrant,94,0,0,561295,955957,4084
Tarrant,2153,509,761,561296,955803,3139
Tarrant,3639,604,2315,561313,955538,1111
Tarrant,9,0,0,561351,955929,3627
Tarrant,3974,768,1517,561354,955919,3570
Tarrant,45,0,0,561360,955596,1299
Tarrant,164,0,0,561361,955601,1312
Tarrant,996,589,47,561365,955511,1059
Tarrant,185,60,10,563114,956069,4620
Tarrant,3165,1606,505,563115,955583,1273
Tarrant,210,0,0,563121,955917,3559
Tarrant,4928,726,2646,563152,955939,4044
Tarrant,585,85,248,563156,955970,4113
Tarrant,3948,636,1953,563161,956060,4531
Tarrant,1376,466,296,563162,955669,2143
Tarrant,2365,453,1171,563166,955688,2223
Tarrant,3,0,0,563173,955636,1483
Tarrant,3537,816,1108,563179,955932,3637
Tarrant,3412,440,1968,563210,955940,4045
Tarrant,2214,367,908,563259,955815,3187
Tarrant,2731,714,1019,563262,955972,4116
Tarrant,4137,981,1907,563264,955873,3396
Tarrant,5,0,0,563271,955649,1592
Tarrant,1,0,0,563272,955008,0415
Tarrant,972,278,254,563281,956011,4253
Tarrant,104,20,10,563285,955735,2402
Tarrant,1565,448,559,563299,955991,4163
Tarrant,4603,1389,1720,563304,955710,2307
Tarrant,2580,1350,316,563306,955786,2635
Tarrant,3625,2331,123,563310,955533,1104
Tarrant,3593,788,1374,563312,955974,4121
Tarrant,3578,700,1140,563314,956020,4290
Tarrant,5187,947,2764,563324,955870,3390
Tarrant,16,0,0,563340,955641,1502
Tarrant,5249,1094,1835,565034,955795,3041
Tarrant,5125,1189,1790,565046,955812,3176
Tarrant,3894,2521,128,565048,955541,1120
Tarrant,3029,1637,552,565068,955773,2541
Tarrant,3744,1069,1485,565076,956068,4591
Tarrant,2527,615,997,565080,955719,2318
Tarrant,4610,926,1933,565109,955715,2314
Tarrant,1914,554,389,565118,955967,4102
Tarrant,11,0,0,565124,955879,3414
Tarrant,2997,1642,196,565125,955690,2225
Tarrant,30,0,0,565157,955743,2427
Tarrant,4247,800,1866,565179,955857,3361
Tarrant,1,0,0,565204,951447,0101
Tarrant,33,0,0,565209,955821,3199
Tarrant,895,167,419,565211,955696,2258
Tarrant,443,40,100,565240,955574,1244
Tarrant,2850,911,637,565242,955831,3247
Tarrant,2056,1305,53,566927,955543,1127
Tarrant,44,0,0,566928,955627,1474
Tarrant,4946,1108,1679,566933,955992,4178
Tarrant,2924,1370,376,566981,955716,2315
Tarrant,2,0,0,566988,951309,0317
Tarrant,2792,952,599,566994,955717,2316
Tarrant,1,0,0,566996,955920,3574
Tarrant,1022,190,521,567003,955862,3368
Tarrant,365,37,224,567026,956017,4284
Tarrant,3789,640,1701,567034,955565,1206
Tarrant,4499,999,2376,567053,955908,3538
Tarrant,3536,504,1988,567056,955800,3072
Tarrant,1225,219,484,567065,955561,1186
Tarrant,1,0,0,567075,955931,3634
Tarrant,1942,920,315,567078,955659,2027
Tarrant,15,1,6,567090,956029,4362
Tarrant,173,16,20,567101,955609,1376
Tarrant,388,104,9,570747,955780,2569
Tarrant,2455,537,987,570759,956008,4243
Tarrant,3450,1844,327,570809,955752,2461
Tarrant,3339,505,1692,570810,955883,3422
Tarrant,3091,495,1105,570813,955809,3164
Tarrant,3089,1451,559,570821,955498,1012
Tarrant,629,145,225,570837,956037,4397
Tarrant,38,0,0,570840,955628,1475
Tarrant,33,0,0,572769,956066,4577
Tarrant,1547,401,489,572785,956010,4252
Tarrant,14,0,0,572799,955930,3633
Tarrant,4310,1935,625,572801,955756,2467
Tarrant,783,76,470,572826,955971,4115
Tarrant,0,0,0,572841,954673,0032
Tarrant,8,0,0,572847,955890,3445
Tarrant,5294,1059,2451,572850,956063,4534
Tarrant,406,132,86,572861,955956,4077
Tarrant,2428,1505,180,572875,955976,4123
Tarrant,2173,1075,362,572878,955767,2523
Tarrant,5433,1183,1854,572889,956003,4230
Tarrant,1988,1242,140,572903,955590,1293
Tarrant,3159,1993,239,572905,955586,1278
Tarrant,4210,750,1915,572927,955801,3114
Tarrant,2103,570,853,572934,955725,2355
Tarrant,2189,1120,203,572941,955675,2169
Tarrant,8,0,0,572961,955599,1302
Tarrant,3376,1815,509,572964,955749,2450
Tarrant,3014,742,1025,572967,955658,2026
Tarrant,5364,1706,1493,572969,955869,3389
Tarrant,3112,556,1610,572970,955958,4086
Tarrant,4378,664,2247,573006,955794,3040
Tarrant,2099,355,1108,573019,955776,2548
Tarrant,201,93,32,574782,955626,1473
Tarrant,2503,1486,181,574805,955615,1415
Tarrant,2,0,0,574818,955652,1602
Tarrant,4102,2203,675,574830,955577,1255
Tarrant,2936,584,1401,574831,955819,3196
Tarrant,1,0,0,574838,956258,0215
Tarrant,528,112,186,574851,956038,4400
Tarrant,3734,1976,555,574859,955745,2438
Tarrant,2396,1182,401,574861,955753,2462
Tarrant,2934,613,1493,574883,955881,3417
Tarrant,2476,1517,278,574890,955600,1311
Tarrant,4016,1202,1200,574894,955678,2174
Tarrant,50,0,0,574897,955617,1428
Tarrant,1417,665,187,574933,955514,1066
Tarrant,35,0,0,574935,955876,3404
Tarrant,1347,201,741,574936,955838,3286
Tarrant,4416,915,1450,574939,955851,3332
Tarrant,11,0,0,574976,956042,4434
Tarrant,830,149,440,574987,956015,4272
Tarrant,2011,637,528,576667,956028,4350
Tarrant,1833,276,713,576687,955995,4191
Tarrant,3179,1386,460,576699,955689,2224
Tarrant,2781,1305,458,576732,955948,4060
Tarrant,3678,1598,514,576786,955700,2267
Tarrant,3347,703,1664,576819,955906,3529
Tarrant,112,0,0,576865,956027,4345
Tarrant,3942,542,1838,578573,955960,4091
Tarrant,2378,449,1010,578600,955836,3282
Tarrant,4103,1035,1493,578635,955994,4182
Tarrant,4,0,0,578636,955655,1606
Tarrant,1756,1034,46,578648,955520,1079
Tarrant,3249,524,1199,578656,955818,3194
Tarrant,2760,1018,263,578673,955569,1227
Tarrant,2785,1130,337,578698,955673,2161
Tarrant,906,115,504,578716,956007,4242
Tarrant,4284,1390,1229,578730,955726,2356
Tarrant,4878,705,2360,578736,955916,3558
Tarrant,3740,2045,428,578743,955653,1603
Tarrant,1084,614,78,578749,955943,4048
Tarrant,4467,1497,905,578760,955901,3511
Tarrant,1911,374,850,578764,956026,4344
Tarrant,792,366,55,578780,955496,1010
Tarrant,1620,383,642,578800,955695,2246
Tarrant,1337,834,90,578801,955968,4107
Tarrant,1,0,0,578805,955637,1485
Tarrant,3910,596,2194,582424,955915,3554
Tarrant,1292,619,267,582432,955703,2275
Tarrant,2570,567,668,582434,955989,4159
Tarrant,2885,1523,373,582435,955639,1489
Tarrant,5099,3052,487,582444,955576,1251
Tarrant,841,159,173,582459,955734,2401
Tarrant,943,362,177,582472,955990,4162
Tarrant,2713,545,1064,582473,955825,3213
Tarrant,31,0,0,582479,955608,1349
Tarrant,77,5,22,582497,955878,3409
Tarrant,764,272,143,582499,955564,1198
Tarrant,1635,907,201,582503,955537,1109
Tarrant,1840,283,886,582515,955946,4053
Tarrant,33,0,0,582541,955584,1274
Tarrant,5261,2420,839,582550,955540,1119
Tarrant,5813,1849,1568,582560,955610,1377
Tarrant,402,144,55,582562,955614,1408
Tarrant,2516,1418,209,582573,955589,1292
Tarrant,1827,393,821,582582,955984,4137
Tarrant,19,0,0,582585,951130,4520
Tarrant,392,101,185,582589,955927,3624
Tarrant,2810,606,1306,582592,956025,4343
Tarrant,3171,945,1188,582609,955685,2219
Tarrant,1533,381,381,582622,955985,4138
Tarrant,1427,316,624,586591,956046,4456
Tarrant,2868,1487,482,586601,955748,2449
Tarrant,2424,1689,318,586623,955784,2613
Tarrant,1868,431,780,586628,955495,1009
Tarrant,1,0,0,586634,955781,2571
Tarrant,3994,699,1497,586651,955826,3214
Tarrant,21,0,0,586664,951126,4516
Tarrant,2100,703,447,586672,955993,4179
Tarrant,2613,1520,200,586675,955962,4093
Tarrant,3898,966,1753,586678,955727,2357
Tarrant,3593,1706,665,588434,955557,1170
Tarrant,2359,373,1177,588440,955805,3156
Tarrant,69,6,7,588446,955945,4051
Tarrant,1,0,0,588461,955638,1487
Tarrant,3118,2049,78,588464,955535,1106
Tarrant,4745,2010,782,588465,955684,2217
Tarrant,13,0,0,588485,955880,3416
Tarrant,2459,556,1035,588498,955778,2556
Tarrant,4399,1031,1415,588505,955603,1339
Tarrant,1107,513,171,588534,955525,1085
Tarrant,4363,603,2379,588540,955796,3043
Tarrant,3808,844,1715,588550,955830,3240
Tarrant,103,0,0,588561,955884,3424
Tarrant,1712,390,539,588566,956002,4222
Tarrant,4939,1929,1251,588601,955606,1347
Tarrant,4369,825,2151,588606,955729,2360
Tarrant,4206,2385,354,588619,955935,4017
Tarrant,0,0,0,588621,953640,0003
Tarrant,1,0,0,588626,954975,0100
Tarrant,5799,1522,2414,588640,955761,2506
Tarrant,1530,716,270,588644,955501,1015
Tarrant,1857,466,726,588670,955765,2521
Tarrant,1475,473,517,588695,955977,4124
Tarrant,4141,2652,112,588701,955594,1297
Tarrant,3111,887,1220,588703,955757,2468
Tarrant,1984,505,607,594638,955982,4135
Tarrant,2009,1197,59,594642,955527,1089
Tarrant,4,0,0,594652,953781,0007
Tarrant,3746,1441,649,594654,955999,4203
Tarrant,1811,841,316,594665,955723,2353
Tarrant,5707,1833,1604,594675,956054,4499
Tarrant,1652,832,277,594681,955755,2466
Tarrant,1720,444,665,594746,955718,2317
Tarrant,3500,1584,518,594759,955698,2263
Tarrant,1729,354,799,594797,955660,2028
Tarrant,3,0,0,594805,,
Tarrant,3498,611,1448,594818,955839,3287
Tarrant,1244,179,746,594828,955816,3192
Tarrant,2580,1399,301,594831,955623,1459
Tarrant,3016,730,1286,596537,956016,4276
Tarrant,109,0,0,596554,955911,3543
Tarrant,4411,1878,1011,596592,955855,3336
Tarrant,5424,984,2488,596601,955896,3486
Tarrant,2447,722,654,596613,955998,4202
Tarrant,1001,146,533,596618,955928,3626
Tarrant,2709,315,1554,596619,955642,1504
Tarrant,2847,438,1216,596626,955899,3509
Tarrant,1917,960,257,596643,955779,2557
Tarrant,2395,544,641,596667,956021,4328
Tarrant,5183,1572,1554,596710,955505,1023
Tarrant,2482,472,1211,596715,955902,3516
Tarrant,4764,766,1997,598434,955979,4128
Tarrant,200,0,0,598435,955864,3382
Tarrant,10,0,0,598451,951325,0401
Tarrant,2805,446,1020,598454,955937,4020
Tarrant,2552,638,1306,598456,956040,4429
Tarrant,4812,2597,502,598459,955662,2030
Tarrant,1870,326,1029,598462,955882,3421
Tarrant,1357,333,481,598463,955656,2003
Tarrant,35,0,0,598464,955762,2513
Tarrant,3275,625,1421,598470,955910,3542
Tarrant,3000,718,1297,598477,955692,2228
Tarrant,1,0,0,598481,953808,0035
Tarrant,1993,493,473,598490,956001,4218
Tarrant,4341,973,1310,598495,955986,4141
Tarrant,79,0,0,598502,955546,1134
Tarrant,971,327,325,598544,955619,1437
Tarrant,1193,623,170,598547,955571,1237
Tarrant,4266,2135,675,598551,955747,2448
Tarrant,4763,891,2371,598558,955789,3035
Tarrant,1550,744,289,598563,955763,2519
Tarrant,880,546,26,598566,955562,1188
Tarrant,3115,723,1325,598584,955981,4130
Tarrant,949,486,96,598607,955640,1490
Tarrant,3260,489,1494,600339,955905,3527
Tarrant,1142,749,34,600351,955519,1078
Tarrant,5585,933,3146,600367,955850,3331
Tarrant,2846,716,1256,600380,955707,2304
Tarrant,14,3,10,600385,955909,3539
Tarrant,2891,1272,622,600397,955580,1265
Tarrant,4102,971,972,600399,955903,3517
Tarrant,0,0,0,600405,953558,0108
Tarrant,1184,163,690,600427,955921,3579
Tarrant,680,447,47,600458,955959,4087
Tarrant,913,259,151,600480,955702,2269
Tarrant,3361,778,1367,600488,955682,2205
Tarrant,2783,1575,554,600489,955751,2453
Tarrant,2530,760,796,600500,955539,1117
Tarrant,2721,813,912,600507,955764,2520
Tarrant,168,92,19,600510,955629,1476
Tarrant,2,0,0,602250,955877,3407
Tarrant,2066,634,657,602251,955705,2281
Tarrant,3196,827,993,602260,955853,3334
Tarrant,3921,909,1699,602268,955699,2266
Tarrant,3827,1400,912,602278,955848,3329
Tarrant,1390,211,324,602310,955522,1081
Tarrant,69,0,0,602313,955887,3441
Tarrant,745,152,349,602314,956053,4498
Tarrant,1243,637,191,602325,955592,1295
Tarrant,5274,864,2417,602350,955863,3372
Tarrant,4034,2268,550,602357,955769,2525
Tarrant,3318,983,969,602372,955954,4070
Tarrant,345,210,28,602379,956019,4288
Tarrant,146,0,0,602385,955491,1002
Tarrant,2198,496,972,602395,955837,3283
Tarrant,1626,245,727,602427,955936,4018
Tarrant,3678,819,1482,602435,955787,2636
Tarrant,1570,225,672,602437,955845,3325
Tarrant,443,273,25,602440,955512,1061
Tarrant,174,19,105,606284,955918,3562
Tarrant,4,0,0,606306,956942,0027
Tarrant,2206,744,708,606332,955536,1108
Tarrant,2366,1179,279,606337,955550,1150
Tarrant,3661,1252,860,606348,955566,1207
Tarrant,2118,400,725,606352,956062,4533
Tarrant,4897,2627,373,606374,955624,1460
Tarrant,2880,662,1250,606388,955657,2007
Tarrant,52,0,0,606398,955560,1185
Tarrant,3750,903,1627,606411,956071,4638
Tarrant,3822,1009,1287,606414,955680,2181
Tarrant,2487,1596,74,606417,955544,1132
Tarrant,1413,214,704,606425,955697,2262
Tarrant,5363,736,3088,608191,955860,3365
Tarrant,330,129,30,608215,955750,2451
Tarrant,237,0,0,608271,955891,3455
Tarrant,2948,673,1303,608274,955714,2313
Tarrant,1854,390,912,608276,955532,1103
Tarrant,59,0,0,608318,955604,1341
Tarrant,298,110,28,608328,956050,4495
Tarrant,1403,885,68,608329,955516,1074
Tarrant,3,0,0,608349,956055,4501
Tarrant,5036,2834,597,608360,955611,1378
Tarrant,549,0,0,608383,955955,4071
Tarrant,3547,875,1197,610102,955664,2033
Tarrant,4624,965,2250,610103,956030,4369
Tarrant,0,0,0,610123,956319,0314
Tarrant,2117,670,726,610124,955534,1105
Tarrant,1460,859,100,610138,955997,4201
Tarrant,925,54,551,610145,956036,4395
Tarrant,2266,488,982,610160,955847,3327
Tarrant,3374,500,1394,610179,955844,3324
Tarrant,1731,768,321,610236,955966,4101
Tarrant,3761,767,1682,610239,955791,3037
Tarrant,0,0,0,610244,953779,0005
Tarrant,1317,682,109,610254,955531,1099
Tarrant,2971,1378,296,610257,955772,2537
Tarrant,43,0,0,610301,955739,2412
Tarrant,1795,1105,142,610311,955996,4195
Tarrant,2789,1392,404,610324,955507,1025
Tarrant,1598,446,375,610331,956047,4492
Tarrant,0,0,0,610333,956945,01-3
Tarrant,3656,704,1951,610341,955866,3385
Tarrant,1,0,0,610359,948812,0011
Tarrant,7,0,0,610383,953782,0008
Tarrant,2036,1286,111,620594,955944,4050
Tarrant,3318,1541,583,620621,955548,1146
Tarrant,1651,318,734,620631,955893,3469
Tarrant,5068,1238,1771,620634,955792,3038
Tarrant,2047,821,431,620658,955701,2268
Tarrant,3206,1307,154,620661,955509,1056
Tarrant,1356,279,373,620669,955947,4057
Tarrant,5182,1377,1633,620672,956009,4250
Tarrant,18,0,0,620699,955746,2439
Tarrant,5076,1646,1613,620720,955814,3183
Tarrant,2680,338,1403,620729,955868,3387
Tarrant,5512,3211,768,620741,955737,2405
Tarrant,4923,378,2960,620771,955942,4047
Tarrant,21,0,0,620777,955925,3599
Tarrant,4568,2644,634,622494,955730,2379
Tarrant,2498,779,713,622501,955490,1001
Tarrant,6,0,0,622503,955646,1568
Tarrant,443,259,17,622504,955494,1008
Tarrant,4704,844,2292,622522,955798,3054
Tarrant,2389,764,894,622546,956048,4493
Tarrant,3,0,0,622556,955897,3491
Tarrant,2067,464,905,622559,955760,2505
Tarrant,3299,1095,861,622561,955492,1004
Tarrant,3,0,0,622564,955009,0420
Tarrant,1928,371,792,622570,955788,3032
Tarrant,4141,967,1074,622574,956039,4410
Tarrant,1103,565,111,622601,955502,1019
Tarrant,1033,503,89,622603,955738,2411
Tarrant,3001,627,1021,622612,956033,4374
Tarrant,3299,1735,489,622622,955597,1300
Tarrant,1250,263,593,622629,955677,2173
Tarrant,3110,1679,374,622659,955587,1279
Tarrant,3692,1133,993,622661,955983,4136
Tarrant,2,0,0,622662,954976,0105
Tarrant,835,303,217,622679,955570,1236
Tarrant,2900,390,1758,622682,955768,2524
Tarrant,232,0,0,622696,955829,3234
Tarrant,1,0,0,622705,955012,0435
Tarrant,3,0,0,632971,955648,1573
Tarrant,3211,1010,897,632975,955790,3036
Tarrant,3507,889,1144,632988,955834,3254
Tarrant,5447,1038,2304,632993,956065,4551
Tarrant,2021,1201,154,632995,956004,4231
Tarrant,3654,510,2064,632998,956034,4375
Tarrant,234,0,0,633013,955963,4094
Tarrant,950,275,203,633021,955667,2100
Tarrant,2838,748,1143,633056,955706,2303
Tarrant,0,0,0,633067,949031,0308
Tarrant,2102,943,567,633071,955558,1175
Tarrant,747,276,107,633074,955733,2393
Tarrant,2692,362,1314,633095,955793,3039
Tarrant,22,0,0,633104,955926,3623
Tarrant,3,0,0,633112,951170,4634
Tarrant,4989,1455,1462,633118,955833,3249
Tarrant,954,569,83,633121,955740,2413
Tarrant,1216,493,141,633150,956051,4496
Tarrant,790,157,379,633163,955886,3433
Tarrant,1286,273,246,633176,955978,4125
Tarrant,5127,1393,1747,633193,955914,3552
Tarrant,3926,663,2150,660930,1239919,4649
Tarrant,2953,1761,427,668189,1239912,1642
Tarrant,4127,814,2144,682142,1239916,3646
Tarrant,4125,1029,1834,692948,1239917,3647
Tarrant,4598,1000,2348,699291,1239918,3648
Tarrant,3980,2192,727,701645,1239914,2644
Tarrant,30,0,0,708566,1239910,1640
Tarrant,4918,2021,1140,712617,1239913,2643
Tarrant,5120,3462,577,712619,1239909,1639
Tarrant,4342,2085,1090,713285,1239911,1641
Tarrant,2585,557,1296,713288,1239915,2645
Tarrant,3888,926,1634,713907,1239920,4650
Tarrant,0,0,0,83675,,
Tarrant,1,0,0,907925,1567097,4578
Tarrant,2,0,0,91285,,
Tarrant,0,0,0,93519,,
Tarrant,4077,1621,638,950735,1710041,1071
Tarrant,2183,989,437,950736,1710042,1094
Tarrant,5029,1836,1599,950737,1710043,1197
Tarrant,492,145,228,950738,1710044,1199
Tarrant,525,175,204,950739,1710045,1345
Tarrant,819,151,457,950740,1710046,1352
Tarrant,3777,1960,395,950741,1710047,1382
Tarrant,38,20,9,950742,1710048,1404
Tarrant,82,44,15,950743,1710049,1407
Tarrant,50,32,5,950744,1710050,1414
Tarrant,167,62,61,950745,1710051,1416
Tarrant,17,1,10,950746,1710052,1424
Tarrant,18,3,3,950747,1710053,1427
Tarrant,18,10,1,950748,1710054,1430
Tarrant,2532,446,1484,950749,1710055,1431
Tarrant,3,1,0,950750,1710056,1434
Tarrant,1522,773,352,950751,1710057,1436
Tarrant,253,207,22,950752,1710058,1439
Tarrant,1274,701,98,950753,1710059,1441
Tarrant,2,0,0,950754,1710060,1442
Tarrant,109,54,10,950755,1710061,1444
Tarrant,51,27,7,950756,1710062,1445
Tarrant,696,307,152,950757,1710063,1501
Tarrant,1471,815,120,950758,1710064,1518
Tarrant,13,9,1,950759,1710065,1544
Tarrant,63,43,4,950761,1710067,1550
Tarrant,293,168,39,950762,1710068,1559
Tarrant,246,157,6,950763,1710069,1576
Tarrant,1414,979,100,950764,1710070,1577
Tarrant,1997,1344,234,950765,1710071,1578
Tarrant,17,10,2,950766,1710072,1586
Tarrant,1052,455,293,950767,1710073,1608
Tarrant,34,20,8,950768,1710074,1611
Tarrant,54,28,7,950769,1710075,1617
Tarrant,50,31,4,950770,1710076,1619
Tarrant,157,111,15,950771,1710077,1621
Tarrant,53,19,16,950772,1710078,1622
Tarrant,1,0,0,950773,1710079,1623
Tarrant,390,52,227,950774,1710080,1627
Tarrant,392,168,79,950775,1710081,1631
Tarrant,43,23,9,950776,1710082,1633
Tarrant,317,232,12,950777,1710083,1652
Tarrant,6,0,1,950778,1710084,2058
Tarrant,1579,867,173,950779,1710085,2134
Tarrant,2940,890,1092,950780,1710086,2158
Tarrant,3,1,1,950781,1710087,2274
Tarrant,2050,1349,304,950782,1710088,2299
Tarrant,2448,1496,206,950783,1710089,2302
Tarrant,556,349,86,950784,1710090,2341
Tarrant,2019,1142,391,950785,1710091,2349
Tarrant,863,480,110,950786,1710092,2428
Tarrant,3353,1111,1329,950787,1710093,2435
Tarrant,716,127,373,950788,1710094,2474
Tarrant,21,12,2,950789,1710095,2606
Tarrant,227,91,39,950790,1710096,2616
Tarrant,50,37,6,950791,1710097,2618
Tarrant,1812,807,307,950792,1710098,2655
Tarrant,192,80,21,950793,1710099,2656
Tarrant,50,27,3,950794,1710100,2657
Tarrant,695,374,103,950795,1710101,2658
Tarrant,34,16,7,950796,1710102,2659
Tarrant,390,139,124,950797,1710103,2660
Tarrant,189,85,47,950798,1710104,2670
Tarrant,57,6,35,950799,1710105,3152
Tarrant,11,0,3,950800,1710106,3185
Tarrant,612,86,345,950802,1710108,3500
Tarrant,1931,229,1274,950803,1710109,3502
Tarrant,5254,820,3228,950804,1710110,3567
Tarrant,4,0,0,950805,955922,3580
Tarrant,44,4,32,950806,1710111,3582
Tarrant,15,0,11,950807,1710112,3662
Tarrant,133,17,64,950808,1710113,3667
Tarrant,465,86,264,950809,1710114,3668
Tarrant,8,5,1,950810,1710115,3669
Tarrant,920,151,529,950811,1710116,3671
Tarrant,711,212,251,950812,1710117,4073
Tarrant,3930,753,1756,950813,1710118,4234
Tarrant,176,37,84,950814,1710119,4239
Tarrant,266,165,16,950815,1710120,4245
Tarrant,152,68,36,950816,1710121,4312
Tarrant,202,22,104,950817,1710122,4399
Tarrant,64,35,12,950818,1710123,4475
Tarrant,1002,189,629,950819,1710124,4480
Tarrant,76,30,20,950820,1710125,4483
Tarrant,623,229,143,950821,1710126,4485
Tarrant,52,12,21,950822,1710127,4565
Tarrant,95,22,37,950823,1710128,4568
Tarrant,65,32,4,950824,1710129,4572
Tarrant,5037,1062,2051,950825,1710130,4588
Tarrant,719,328,160,950826,1710131,4593
Tarrant,139,30,41,950827,1710132,4595
Tarrant,171,88,33,950828,1710133,4596
Tarrant,5169,1428,2279,950829,1710134,4599
Tarrant,1509,431,439,950830,1710135,4634
Tarrant,894,376,201,950831,1710136,4640
Tarrant,257,105,67,990056,1793342,1589
Tarrant,402,190,79,990057,1793343,1676
Tarrant,185,90,48,990058,1793344,1677
Tarrant,28,20,0,990059,1793345,1678
Tarrant,909,353,249,990060,955920,3574
Tarrant,440,236,87,990061,1793346,4682
Tarrant,6,3,1,991467,1816421,1491
