county_name,reg_voters,lowdem,uncertain,persuasion,highdem,dnc_precinct_id,van_precinct_id,van_precinct_name
Nueces,1583,674,30,43,220,620733,954813,0060
Nueces,1266,507,70,14,174,620758,954777,0024
Nueces,2064,379,132,25,329,622512,954855,0102
Nueces,2987,725,197,35,412,622523,954785,0032
Nueces,2817,512,207,44,343,622529,954868,0115
Nueces,1943,833,84,36,334,622542,954826,0073
Nueces,657,308,14,10,69,622543,954794,0041
Nueces,1233,409,46,16,221,622592,954789,0036
Nueces,1437,185,85,23,153,622632,954802,0049
Nueces,1243,510,34,13,247,622651,954857,0104
Nueces,1017,412,33,8,197,633026,954806,0053
Nueces,2926,673,234,44,443,633044,954873,0120
Nueces,2,0,0,0,0,66842,,
Nueces,2,0,0,0,0,67550,,
Nueces,0,0,0,0,0,68192,,
Nueces,2,0,0,0,0,72423,,
Nueces,0,0,0,0,0,73099,,
Nueces,2,0,0,0,0,75312,,
Nueces,1,0,0,0,0,76710,,
Nueces,0,0,0,0,0,76814,,
Nueces,0,0,0,0,0,77372,,
Nueces,2,0,0,0,0,77413,,
Nueces,3,0,0,0,0,81345,,
Nueces,0,0,0,0,0,81831,,
Nueces,0,0,0,0,0,85198,,
Nueces,0,0,0,0,0,85423,,
Nueces,1,0,0,0,0,86100,,
Nueces,3,0,0,0,0,87284,,
Nueces,0,0,0,0,0,87982,,
Nueces,2,0,0,0,0,88036,,
Nueces,1,0,0,0,0,92297,,
Nueces,0,0,0,0,0,92504,,
Nueces,0,0,0,0,0,92560,,
Nueces,0,0,0,0,0,93967,,
Nueces,1690,113,106,21,300,942290,1709993,0127
Nueces,0,0,0,0,0,94907,,
Nueces,0,0,0,0,0,95022,,
Nueces,0,0,0,0,0,96098,,
Nueces,1,0,0,0,0,96157,,
Nueces,3,0,0,0,0,96756,,
Nueces,2,0,0,0,0,98623,,
Nueces,0,0,0,0,0,99385,,
Nueces,0,0,0,0,0,99472,,
Ochiltree,118,0,0,0,0,,,
Ochiltree,1,0,0,0,0,1001428,1867228,9999
Ochiltree,3,0,0,0,0,315755,,
Ochiltree,1,0,0,0,0,329835,,
Ochiltree,4,0,0,0,0,346118,,
Ochiltree,2,0,0,0,0,379398,,
Ochiltree,1953,68,73,9,29,559145,954883,0004
Ochiltree,1361,83,56,9,22,559156,954880,0001
Ochiltree,2406,51,27,9,28,586577,954882,0003
Ochiltree,0,0,0,0,0,598574,955123,0429
Ochiltree,1676,75,61,12,26,622625,954881,0002
Oldham,0,0,0,0,0,10003,,
Oldham,1,0,0,0,0,119814,,
Oldham,1,0,0,0,0,122030,,
Oldham,238,12,7,2,5,484213,954889,0403
Oldham,235,2,3,1,4,517618,954886,0202
Oldham,227,4,8,0,2,541475,954885,0103
Oldham,0,0,0,0,0,54197,,
Oldham,1,0,0,0,0,561214,955067,0321
Oldham,242,3,4,1,5,563203,954887,0203
Oldham,420,8,9,2,12,570754,954884,0101
Oldham,9,0,0,0,0,572838,955068,0322
Oldham,260,4,4,0,3,578706,954890,0404
Oldham,458,12,8,1,8,602393,954888,0303
Oldham,1,0,0,0,0,68165,,
Oldham,0,0,0,0,0,75269,,
Oldham,0,0,0,0,0,76509,,
Oldham,2,0,0,0,0,80263,,
Orange,1197,0,0,0,0,,,
Orange,1,0,0,0,0,103903,,
Orange,0,0,0,0,0,106243,,
Orange,1,0,0,0,0,116372,,
Orange,0,0,0,0,0,122408,,
Orange,1,0,0,0,0,136400,,
Orange,1,0,0,0,0,153250,,
Orange,2,0,0,0,0,163967,,
Orange,1,0,0,0,0,179686,,
Orange,0,0,0,0,0,289367,,
Orange,0,0,0,0,0,301580,,
Orange,1,0,0,0,0,301594,,
Orange,1,0,0,0,0,311499,,
Orange,0,0,0,0,0,313450,,
Orange,0,0,0,0,0,333973,,
Orange,3,0,0,0,0,336231,,
Orange,2,0,0,0,0,338090,,
Orange,1,0,0,0,0,342031,,
Orange,1,0,0,0,0,357792,,
Orange,2,0,0,0,0,362339,,
Orange,1,0,0,0,0,46926,,
Orange,0,0,0,0,0,484121,954738,0021
Orange,30,0,0,0,0,491915,954730,0013
Orange,2853,42,42,25,112,495933,954908,0018
Orange,3477,47,67,45,147,511520,954918,0028
Orange,2712,66,56,17,73,511538,954909,0019
Orange,2143,48,46,29,54,525491,954910,0020
Orange,3,0,0,0,0,533372,954728,0011
Orange,455,14,10,2,25,533599,954911,0021
Orange,14,0,0,0,0,533617,953634,0017
Orange,1675,32,31,42,38,533626,954919,0029
Orange,2397,44,63,34,96,537373,954915,0025
Orange,1957,30,37,23,57,541526,954923,0033
Orange,2459,39,61,20,115,541614,954899,0009
Orange,2579,44,49,24,56,543411,954907,0017
Orange,1697,25,35,8,62,543484,954912,0022
Orange,1361,27,37,13,51,547171,954920,0030
Orange,2260,35,37,27,55,551202,954924,0034
Orange,2736,45,30,40,91,553218,954917,0027
Orange,2749,100,91,30,151,555319,954898,0008
Orange,2128,55,32,21,60,555409,954914,0024
Orange,2264,271,126,34,156,555459,954903,0013
Orange,0,0,0,0,0,559165,956259,0216
Orange,2225,66,65,19,131,570745,954905,0015
Orange,2290,30,52,14,70,570833,954922,0032
Orange,3023,61,66,59,112,572794,954916,0026
Orange,2110,36,57,31,102,578667,954896,0006
Orange,1,0,0,0,0,5814,,
Orange,2099,702,70,32,362,586605,954893,0003
Orange,1096,64,31,9,56,586638,954900,0010
Orange,674,32,16,3,21,588635,954891,0001
Orange,2606,180,91,32,230,594658,954904,0014
Orange,0,0,0,0,0,598523,953777,0003
Orange,743,314,23,10,113,606328,954894,0004
Orange,1062,76,31,29,58,606442,954901,0011
Orange,1976,97,56,34,117,610095,954902,0012
Orange,2277,552,71,35,260,610386,954892,0002
Orange,2,0,0,0,0,61355,,
Orange,3144,45,64,32,117,620664,954913,0023
Orange,3055,61,64,27,106,620671,954921,0031
Orange,2308,390,102,37,304,632996,954895,0005
Orange,2255,103,80,50,171,633098,954897,0007
Orange,3074,57,50,18,78,633152,954906,0016
Orange,2,0,0,0,0,66775,,
Orange,3,0,0,0,0,73432,,
Orange,1,0,0,0,0,73435,,
Orange,1,0,0,0,0,77303,,
Orange,3,0,0,0,0,79485,,
Orange,1,0,0,0,0,82015,,
Orange,0,0,0,0,0,83338,,
Orange,0,0,0,0,0,83477,,
Orange,1,0,0,0,0,85964,,
Orange,1,0,0,0,0,88034,,
Orange,1,0,0,0,0,91280,,
Orange,0,0,0,0,0,91282,,
Orange,0,0,0,0,0,92563,,
Orange,1,0,0,0,0,94330,,
Orange,0,0,0,0,0,94877,,
Palo Pinto,395,0,0,0,0,,,
Palo Pinto,1,0,0,0,0,1064972,1941637,9999
Palo Pinto,1,0,0,0,0,1072770,1991499,99999
Palo Pinto,1,0,0,0,0,107886,,
Palo Pinto,0,0,0,0,0,120422,,
Palo Pinto,0,0,0,0,0,121809,,
Palo Pinto,0,0,0,0,0,125463,,
Palo Pinto,0,0,0,0,0,136401,,
Palo Pinto,0,0,0,0,0,148960,,
Palo Pinto,3,0,0,0,0,297511,,
Palo Pinto,1,0,0,0,0,301577,,
Palo Pinto,1,0,0,0,0,301612,,
Palo Pinto,0,0,0,0,0,313320,,
Palo Pinto,0,0,0,0,0,329804,,
Palo Pinto,0,0,0,0,0,344200,,
Palo Pinto,4,0,0,0,0,344265,,
Palo Pinto,0,0,0,0,0,350043,,
Palo Pinto,1,0,0,0,0,353825,,
Palo Pinto,2,0,0,0,0,355810,,
Palo Pinto,1,0,0,0,0,356114,,
Palo Pinto,2,0,0,0,0,360158,,
Palo Pinto,0,0,0,0,0,362376,,
Palo Pinto,563,8,4,5,16,484145,954940,0016
Palo Pinto,1057,134,35,9,68,484191,954954,0030
Palo Pinto,0,0,0,0,0,48894,,
Palo Pinto,1086,141,49,23,65,517604,954941,0017
Palo Pinto,1244,34,15,18,57,541441,954945,0021
Palo Pinto,58,0,0,0,0,541597,954943,0019
Palo Pinto,592,13,10,7,20,543486,954936,0012
Palo Pinto,1211,20,21,18,73,547241,954930,0006
Palo Pinto,0,0,0,0,0,549172,951670,0030
Palo Pinto,1590,89,60,31,77,549221,954953,0029
Palo Pinto,0,0,0,0,0,54958,,
Palo Pinto,160,14,3,3,7,551140,954950,0026
Palo Pinto,48,0,0,0,0,551221,954934,0010
Palo Pinto,242,5,4,6,10,555139,954938,0014
Palo Pinto,2,0,0,0,0,555159,954989,0225
Palo Pinto,1574,114,30,16,64,555201,954952,0028
Palo Pinto,1,0,0,0,0,561299,954998,0320
Palo Pinto,466,5,4,4,22,561307,954933,0009
Palo Pinto,491,14,11,3,12,570755,954935,0011
Palo Pinto,1329,20,17,17,53,578791,954927,0003
Palo Pinto,54,1,1,0,0,582548,954926,0002
Palo Pinto,863,23,12,10,57,582607,954937,0013
Palo Pinto,308,11,4,5,12,586557,954942,0018
Palo Pinto,2,0,0,0,0,586626,951676,0044
Palo Pinto,0,0,0,0,0,586674,956306,0277
Palo Pinto,735,18,9,5,40,588611,954925,0001
Palo Pinto,2559,85,38,28,141,596568,954951,0027
Palo Pinto,702,21,13,6,43,598501,954929,0005
Palo Pinto,2456,127,46,33,105,598530,954947,0023
Palo Pinto,1259,23,18,18,42,602323,954946,0022
Palo Pinto,625,14,6,10,11,602364,954928,0004
Palo Pinto,839,23,9,4,23,606377,954931,0007
Palo Pinto,286,17,6,6,7,608400,954948,0024
Palo Pinto,367,18,5,8,11,610223,954949,0025
Palo Pinto,1180,19,14,17,41,610289,954939,0015
Palo Pinto,2090,38,19,22,52,610373,954932,0008
Palo Pinto,1,0,0,0,0,620755,955457,0003
Palo Pinto,296,1,1,5,6,633192,954944,0020
Palo Pinto,0,0,0,0,0,70941,,
Palo Pinto,0,0,0,0,0,75104,,
Palo Pinto,1,0,0,0,0,77371,,
Palo Pinto,0,0,0,0,0,92676,,
Palo Pinto,1,0,0,0,0,93078,,
Palo Pinto,0,0,0,0,0,96029,,
Palo Pinto,0,0,0,0,0,99467,,
Panola,275,0,0,0,0,,,
Panola,0,0,0,0,0,297536,,
Panola,1,0,0,0,0,301419,,
Panola,1,0,0,0,0,311715,,
Panola,4,0,0,0,0,313473,,
Panola,1,0,0,0,0,313695,,
Panola,2,0,0,0,0,315546,,
Panola,8,0,0,0,0,317773,,
Panola,2,0,0,0,0,334160,,
Panola,0,0,0,0,0,335963,,
Panola,0,0,0,0,0,338152,,
Panola,0,0,0,0,0,338266,,
Panola,1,0,0,0,0,349992,,
Panola,0,0,0,0,0,354027,,
Panola,3,0,0,0,0,355798,,
Panola,1,0,0,0,0,360175,,
Panola,2,0,0,0,0,360190,,
Panola,0,0,0,0,0,360348,,
Panola,0,0,0,0,0,360403,,
Panola,1,0,0,0,0,371461,,
Panola,2,0,0,0,0,379273,,
Panola,4,0,0,0,0,523488,955344,0008
Panola,1851,98,58,13,120,531400,954957,0003
Panola,617,10,11,2,21,533524,954965,0014
Panola,528,5,13,2,17,537345,954963,0012
Panola,1000,22,34,5,45,543441,954961,0009
Panola,1830,322,90,12,170,547201,954972,0027
Panola,342,20,8,2,18,553229,954960,0008
Panola,494,5,4,1,9,553253,954974,0029
Panola,240,23,7,2,32,555169,954971,0026
Panola,1,0,0,0,0,555376,955235,0315
Panola,42,0,0,0,0,555457,954966,0017
Panola,3138,161,107,19,165,561223,954956,0002
Panola,1,0,0,0,0,561257,955236,0316
Panola,1165,66,28,4,55,565141,954959,0007
Panola,2820,169,97,22,144,567059,954955,0001
Panola,3,0,0,0,0,572871,955341,0005
Panola,436,2,4,2,7,572885,954968,0019
Panola,438,0,4,5,2,572957,954969,0020
Panola,509,53,24,3,43,574930,954962,0010
Panola,2766,63,51,13,137,594737,954967,0018
Panola,479,37,19,3,40,598458,954964,0013
Panola,3473,132,91,17,114,598609,954973,0028
Panola,595,11,11,8,19,620636,954958,0005
Panola,535,79,18,7,69,633172,954970,0022
Panola,0,0,0,0,0,93907,,
Parker,1623,0,0,0,0,,,
Parker,3,0,0,0,0,1001429,1867229,9999
Parker,1,0,0,0,0,100399,,
Parker,1,0,0,0,0,108070,,
Parker,0,0,0,0,0,108827,,
Parker,3,0,0,0,0,109745,,
Parker,1,0,0,0,0,112408,,
Parker,2,0,0,0,0,112409,,
Parker,0,0,0,0,0,125240,,
Parker,1,0,0,0,0,125709,,
Parker,0,0,0,0,0,126739,,
Parker,0,0,0,0,0,127483,,
Parker,0,0,0,0,0,133871,,
Parker,0,0,0,0,0,146627,,
Parker,0,0,0,0,0,150986,,
Parker,0,0,0,0,0,163726,,
Parker,0,0,0,0,0,179965,,
Parker,5,0,0,0,0,20485,,
Parker,2,0,0,0,0,289575,,
Parker,3,0,0,0,0,313411,,
Parker,3,0,0,0,0,313449,,
Parker,1,0,0,0,0,313725,,
Parker,0,0,0,0,0,313739,,
Parker,0,0,0,0,0,329782,,
Parker,2,0,0,0,0,329803,,
Parker,0,0,0,0,0,330036,,
Parker,2,0,0,0,0,336124,,
Parker,0,0,0,0,0,341945,,
Parker,4,0,0,0,0,346232,,
Parker,1,0,0,0,0,356084,,
Parker,0,0,0,0,0,37144,,
Parker,0,0,0,0,0,373739,,
Parker,1,0,0,0,0,373780,,
Parker,1,0,0,0,0,379215,,
Parker,0,0,0,0,0,45459,,
Parker,0,0,0,0,0,45859,,
Parker,2894,46,37,51,115,484117,955003,0345
Parker,6,0,0,0,0,484124,956023,4340
Parker,3811,134,59,70,177,484143,954979,0115
Parker,0,0,0,0,0,49330,,
Parker,5436,162,108,88,268,507686,954997,0315
Parker,2626,90,38,56,130,515571,954977,0110
Parker,2,0,0,0,0,515601,955950,4065
Parker,8,0,0,0,0,515606,955941,4046
Parker,4436,98,62,82,184,525487,954987,0215
Parker,1084,15,3,22,42,527508,955002,0340
Parker,1813,41,28,22,101,527530,954978,0111
Parker,2792,106,58,80,151,537358,954985,0205
Parker,4112,88,45,80,250,541417,955006,0405
Parker,2432,75,41,48,186,541437,954994,0300
Parker,3087,75,37,49,124,541456,954980,0120
Parker,0,0,0,0,0,541535,955186,0005
Parker,3639,135,65,74,205,541595,954995,0305
Parker,3596,76,58,74,245,543395,955011,0430
Parker,0,0,0,0,0,543502,956035,4394
Parker,2462,29,25,39,99,549147,954986,0210
Parker,1752,32,21,32,56,555159,954989,0225
Parker,0,0,0,0,0,555201,954952,0028
Parker,2,0,0,0,0,559115,956939,0020
Parker,2622,101,47,56,107,559191,954984,0200
Parker,100,0,0,0,0,561208,955016,0455
Parker,2712,62,24,45,106,561299,954998,0320
Parker,3161,78,54,70,196,563201,955015,0450
Parker,4078,122,77,114,418,563272,955008,0415
Parker,4640,64,46,77,188,565022,955001,0335
Parker,2448,77,43,52,90,565231,955000,0330
Parker,2633,44,25,47,184,567020,955007,0410
Parker,1889,22,25,48,98,572806,955010,0425
Parker,2609,48,23,44,129,572855,955014,0445
Parker,4058,108,56,79,275,574870,955005,0400
Parker,1795,36,17,34,84,574884,954993,0245
Parker,1439,20,15,25,51,574903,954991,0235
Parker,0,0,0,0,0,576850,955442,0004
Parker,13,0,0,0,0,576857,956935,0016
Parker,2,0,0,0,0,582437,953601,0002
Parker,2199,46,32,44,120,582551,954983,0135
Parker,2671,142,65,49,157,586551,954996,0310
Parker,0,0,0,0,0,586590,950443,0005
Parker,4689,120,68,72,181,586627,954982,0130
Parker,5141,97,69,107,320,588626,954975,0100
Parker,0,0,0,0,0,588668,955041,0006
Parker,3382,71,43,58,120,594788,955004,0350
Parker,3650,55,26,71,129,594827,954981,0125
Parker,0,0,0,0,0,596568,954951,0027
Parker,0,0,0,0,0,598530,954947,0023
Parker,4683,78,51,100,280,598570,955013,0440
Parker,0,0,0,0,0,602364,954928,0004
Parker,4,0,0,0,0,602427,955936,4018
Parker,2,0,0,0,0,60358,,
Parker,1,0,0,0,0,606306,956942,0027
Parker,2034,40,16,37,94,610161,954990,0230
Parker,1,0,0,0,0,610289,954939,0015
Parker,2466,56,23,46,103,610313,954999,0325
Parker,208,0,0,0,0,610315,955017,0460
Parker,999,14,9,11,31,620726,954988,0220
Parker,2684,51,35,53,133,622564,955009,0420
Parker,2840,64,27,55,128,622662,954976,0105
Parker,3782,80,41,75,257,622705,955012,0435
Parker,2317,46,27,50,74,633059,954992,0240
Parker,1,0,0,0,0,77408,,
Parker,1,0,0,0,0,78645,,
Parker,2,0,0,0,0,81720,,
Parker,1,0,0,0,0,83482,,
Parker,3,0,0,0,0,83675,,
Parker,2,0,0,0,0,91825,,
Parker,1612,31,14,30,72,942291,1709994,0140
Parker,1770,40,22,39,116,942292,1709995,0250
Parker,2599,70,54,51,131,942293,1709996,0255
Parker,0,0,0,0,0,94653,,
Parker,5,0,0,0,0,95585,,
Parmer,74,0,0,0,0,,,
Parmer,1,0,0,0,0,122763,,
Parmer,0,0,0,0,0,311639,,
Parmer,0,0,0,0,0,317926,,
Parmer,3,0,0,0,0,329783,,
Parmer,1,0,0,0,0,346182,,
Parmer,1,0,0,0,0,491977,948947,0001
Parmer,840,122,113,11,38,543428,955026,0402
Parmer,455,16,6,2,6,555185,955025,0401
Parmer,117,7,4,0,3,555209,955024,0303
Parmer,277,5,2,4,1,555252,955023,0302
Parmer,1575,76,65,10,40,563174,955022,0301
Parmer,1981,105,90,5,45,565047,955018,0101
Parmer,329,10,12,1,4,570774,955020,0202
Parmer,1281,217,158,6,50,600349,955019,0201
Parmer,86,0,0,0,0,610376,955021,0203
Pecos,96,0,0,0,0,,,
Pecos,1,0,0,0,0,1008710,1888249,9999
Pecos,1,0,0,0,0,148762,,
Pecos,0,0,0,0,0,297326,,
Pecos,0,0,0,0,0,297507,,
Pecos,0,0,0,0,0,323756,,
Pecos,0,0,0,0,0,371681,,
Pecos,4,0,0,0,0,371686,,
Pecos,2874,427,269,47,472,525475,955027,0001
Pecos,192,66,10,3,28,533354,955032,0006
Pecos,1322,392,166,24,159,533612,955035,0010
Pecos,340,40,18,1,32,555296,955034,0009
Pecos,334,28,21,2,25,559185,955029,0003
Pecos,2392,499,286,30,376,574908,955033,0007
Pecos,990,116,66,6,65,576826,955030,0004
Pecos,2869,631,303,41,486,594829,955028,0002
Pecos,86,5,2,0,3,598489,955031,0005
Pecos,0,0,0,0,0,59888,,
Pecos,1,0,0,0,0,73272,,
Polk,453,0,0,0,0,,,
Polk,2,0,0,0,0,1011383,1897963,9999
Polk,0,0,0,0,0,103372,,
Polk,2,0,0,0,0,1086465,1897963,99999
Polk,0,0,0,0,0,121387,,
Polk,2,0,0,0,0,122217,,
Polk,0,0,0,0,0,301353,,
Polk,0,0,0,0,0,315559,,
Polk,2,0,0,0,0,323617,,
Polk,1,0,0,0,0,325616,,
Polk,4,0,0,0,0,325639,,
Polk,445,0,0,0,0,331805,,
Polk,6,0,0,0,0,331867,,
Polk,514,0,0,0,0,331980,955054,
Polk,0,0,0,0,0,342185,,
Polk,5,0,0,0,0,354072,,
Polk,1,0,0,0,0,371695,,
Polk,0,0,0,0,0,379254,,
Polk,3,0,0,0,0,38720,,
Polk,1608,42,26,5,52,484105,955049,0014
Polk,10186,247,91,50,367,491958,955054,0019
Polk,4203,128,80,36,210,495905,955040,0005
Polk,2642,135,72,11,128,523517,955038,0003
Polk,3379,352,197,28,211,531447,955045,0010
Polk,6262,209,154,53,191,537363,955051,0016
Polk,599,19,12,4,20,541542,955036,0001
Polk,1074,89,45,3,59,541586,955044,0009
Polk,847,23,11,1,27,549225,955037,0002
Polk,1306,74,56,13,55,551176,955042,0007
Polk,1119,198,69,10,130,555168,955053,0018
Polk,0,0,0,0,0,555290,951444,0003
Polk,0,0,0,0,0,559178,950264,0029
Polk,0,0,0,0,0,574853,956459,0018
Polk,1613,168,66,15,87,574981,955043,0008
Polk,525,44,12,1,38,578715,955046,0011
Polk,2300,86,46,12,111,578810,955039,0004
Polk,0,0,0,0,0,582576,,
Polk,0,0,0,0,0,586537,956866,0396
Polk,1895,56,29,18,66,586684,955052,0017
Polk,10416,249,102,49,374,588600,955055,0020
Polk,7399,190,147,47,268,588668,955041,0006
Polk,1710,50,21,10,46,598439,955050,0015
Polk,495,103,61,4,34,598497,955047,0012
Polk,509,6,12,1,15,610180,955048,0013
Polk,2,0,0,0,0,622526,956449,0007
Polk,0,0,0,0,0,92445,,
Polk,1683,66,53,13,77,942294,1709997,0021
Polk,1,0,0,0,0,97224,,
Potter,1967,0,0,0,0,,,
Potter,0,0,0,0,0,10003,,
Potter,1,0,0,0,0,1008711,1888250,9999
Potter,1,0,0,0,0,108064,,
Potter,2,0,0,0,0,138473,,
Potter,1,0,0,0,0,155998,,
Potter,1,0,0,0,0,274136,,
Potter,3,0,0,0,0,311317,,
Potter,1,0,0,0,0,311501,,
Potter,1,0,0,0,0,323745,,
Potter,3,0,0,0,0,329791,,
Potter,3,0,0,0,0,331830,,
Potter,3,0,0,0,0,334066,,
Potter,3,0,0,0,0,336109,,
Potter,2,0,0,0,0,336148,,
Potter,4,0,0,0,0,341912,,
Potter,5,0,0,0,0,341962,,
Potter,1,0,0,0,0,344176,,
Potter,3,0,0,0,0,346160,,
Potter,2,0,0,0,0,346396,,
Potter,4,0,0,0,0,360399,,
Potter,7,0,0,0,0,362203,,
Potter,7,0,0,0,0,373519,,
Potter,7,0,0,0,0,373811,,
Potter,0,0,0,0,0,484188,954635,0201
Potter,0,0,0,0,0,507654,950535,0006
Potter,4181,313,187,45,253,511582,955061,0126
Potter,2699,475,331,37,152,511590,955066,0225
Potter,2262,645,174,34,239,517584,955077,0424
Potter,0,0,0,0,0,517618,954886,0202
Potter,2667,464,342,30,130,541368,955062,0221
Potter,6388,1638,436,81,477,543355,955075,0422
Potter,5602,116,72,49,213,543465,955069,0323
Potter,6419,166,103,39,355,547203,955070,0324
Potter,1,0,0,0,0,549247,955095,0110
Potter,1,0,0,0,0,551178,955097,0112
Potter,5,0,0,0,0,551231,955096,0111
Potter,1,0,0,0,0,555338,955119,0417
Potter,3294,738,397,45,199,555461,955064,0223
Potter,3,0,0,0,0,55564,,
Potter,3165,42,35,25,107,561214,955067,0321
Potter,2514,592,336,39,145,563142,955074,0421
Potter,2972,778,316,29,172,565181,955078,0425
Potter,2835,503,396,29,100,565227,955063,0222
Potter,2072,89,51,15,57,572767,955073,0327
Potter,287,6,7,8,13,572838,955068,0322
Potter,6,0,0,0,0,572933,955118,0416
Potter,1155,147,125,12,52,578653,955079,0426
Potter,484,0,0,0,0,578728,955076,0423
Potter,5284,271,159,51,384,582574,955058,0123
Potter,1,0,0,0,0,586548,955107,0228
Potter,1,0,0,0,0,588481,948895,0101
Potter,2786,106,78,32,159,594765,955056,0121
Potter,1460,350,186,17,51,596686,955080,0427
Potter,4386,152,99,40,215,598520,955071,0325
Potter,0,0,0,0,0,600363,951166,4630
Potter,3245,106,62,38,198,600364,955059,0124
Potter,1,0,0,0,0,602356,955120,0418
Potter,1,0,0,0,0,60356,,
Potter,4380,594,441,39,236,606448,955065,0224
Potter,4434,292,192,32,186,610092,955057,0122
Potter,0,0,0,0,0,610345,954638,0301
Potter,1,0,0,0,0,622545,955102,0208
Potter,4232,151,99,45,148,633173,955072,0326
Potter,6076,271,201,67,395,633188,955060,0125
Potter,6,0,0,0,0,93879,,
Potter,2,0,0,0,0,94847,,
Presidio,1,0,0,0,0,,,
Presidio,0,0,0,0,0,120828,,
Presidio,0,0,0,0,0,311674,,
Presidio,0,0,0,0,0,317719,,
Presidio,3,0,0,0,0,323626,,
Presidio,0,0,0,0,0,325640,,
Presidio,0,0,0,0,0,360178,,
Presidio,1502,634,49,14,321,525489,955084,0004
Presidio,2375,721,89,24,539,547167,955087,0007
Presidio,87,21,2,0,16,570817,955083,0003
Presidio,87,26,4,0,5,576678,955086,0006
Presidio,618,185,17,7,120,576756,955081,0001
Presidio,1,0,0,0,0,598514,953642,0005
Presidio,1040,431,47,6,198,602426,955082,0002
Presidio,10,0,0,0,0,602444,953641,0004
Presidio,1,0,0,0,0,606303,,
Presidio,1258,563,57,7,193,632978,955085,0005
Rains,111,0,0,0,0,,,
Rains,1,0,0,0,0,140665,,
Rains,2,0,0,0,0,289300,,
Rains,8,0,0,0,0,301640,,
Rains,2,0,0,0,0,315720,,
Rains,0,0,0,0,0,317927,,
Rains,1,0,0,0,0,325910,,
Rains,1,0,0,0,0,329991,,
Rains,3,0,0,0,0,373598,,
Rains,128,0,0,0,0,491903,955092,0007
Rains,0,0,0,0,0,517604,954941,0017
Rains,95,0,0,0,0,527533,955089,0002
Rains,75,0,0,0,0,543432,955090,0003
Rains,163,0,0,0,0,559113,955094,0011
Rains,133,0,0,0,0,566963,955091,0005
Rains,203,0,0,0,0,582602,955093,0010
Rains,2,0,0,0,0,600501,953570,0320
Rains,150,0,0,0,0,602399,955088,0001
Rains,3,0,0,0,0,602417,956944,01-2
Rains,0,0,0,0,0,610333,956945,01-3
Rains,1541,33,30,9,61,942295,1709998,0101
Rains,1131,33,25,5,58,942296,1709999,0102
Rains,1792,37,28,12,86,942297,1710000,0203
Rains,885,29,21,3,41,942298,1710001,0204
Rains,1036,31,16,11,53,942299,1710002,0305
Rains,1387,61,45,14,93,942300,1710003,0306
Rains,1320,22,28,11,58,942301,1710004,0407
Rains,1202,32,21,5,57,942302,1710005,0408
Randall,2254,0,0,0,0,,,
Randall,1,0,0,0,0,116374,,
Randall,4,0,0,0,0,116542,,
Randall,0,0,0,0,0,121087,,
Randall,4,0,0,0,0,125607,,
Randall,1,0,0,0,0,153584,,
Randall,0,0,0,0,0,18450,,
Randall,0,0,0,0,0,274136,,
Randall,3,0,0,0,0,297356,,
Randall,1,0,0,0,0,311600,,
Randall,1,0,0,0,0,325631,,
Randall,3,0,0,0,0,329792,,
Randall,1,0,0,0,0,333890,,
Randall,1,0,0,0,0,334145,,
Randall,5,0,0,0,0,336111,,
Randall,0,0,0,0,0,336286,,
Randall,6,0,0,0,0,338052,,
Randall,0,0,0,0,0,341964,,
Randall,2,0,0,0,0,346197,,
Randall,2,0,0,0,0,353999,,
Randall,1,0,0,0,0,356023,,
Randall,0,0,0,0,0,360399,,
Randall,0,0,0,0,0,360414,,
Randall,0,0,0,0,0,362092,,
Randall,1,0,0,0,0,37205,,
Randall,2,0,0,0,0,379432,,
Randall,4,0,0,0,0,46636,,
Randall,5441,134,97,36,265,491974,955111,0306
Randall,0,0,0,0,0,495954,952090,0004
Randall,5208,104,65,30,210,511541,955115,0325
Randall,4862,205,123,62,228,515559,955121,0421
Randall,2891,71,56,19,145,517580,955104,0220
Randall,33,0,0,0,0,523450,955109,0304
Randall,1,0,0,0,0,531433,951381,0101
Randall,4597,217,133,37,275,533396,955099,0114
Randall,54,0,0,0,0,541416,955116,0332
Randall,4055,68,48,27,196,541551,955108,0230
Randall,6015,218,170,49,301,541571,955117,0415
Randall,6636,129,92,60,236,549247,955095,0110
Randall,5592,367,217,69,290,551178,955097,0112
Randall,6620,500,331,67,363,551231,955096,0111
Randall,402,0,0,0,0,555338,955119,0417
Randall,2,0,0,0,0,561214,955067,0321
Randall,4856,91,80,31,192,561263,955112,0307
Randall,0,0,0,0,0,561279,956232,0148
Randall,5153,130,67,48,160,567038,955113,0309
Randall,2559,184,94,14,112,567111,955100,0123
Randall,6930,183,120,71,365,572825,955106,0227
Randall,382,0,0,0,0,572933,955118,0416
Randall,1,0,0,0,0,573007,956267,0225
Randall,6026,158,91,64,300,574970,955105,0222
Randall,220,0,0,0,0,576847,955103,0219
Randall,1,0,0,0,0,578652,955485,0007
Randall,292,0,0,0,0,578680,955098,0113
Randall,6,0,0,0,0,582574,955058,0123
Randall,6773,192,127,62,393,586548,955107,0228
Randall,3794,87,54,29,180,586689,955110,0305
Randall,6437,274,162,79,368,598574,955123,0429
Randall,6782,122,81,71,352,602327,955114,0324
Randall,0,0,0,0,0,602329,956208,0108
Randall,7136,278,164,90,356,602356,955120,0418
Randall,1,0,0,0,0,60641,,
