county_name,reg_voters,white,latinx,aapi,black,native,missing,dnc_precinct_id,van_precinct_id,van_precinct_name
,1,0,0,0,0,0,1,561382,953651,0009
,1,0,0,0,0,0,1,563111,953226,0303
,2,0,0,0,0,0,2,563120,950356,0121
,1,0,0,0,0,0,1,563122,953915,0314
,1,0,0,0,0,0,1,563126,956773,0048
,5,0,0,0,0,0,5,563135,952646,0348
,1,0,0,0,0,0,1,563156,955970,4113
,1,0,0,0,0,0,1,563166,955688,2223
,1,0,0,0,0,0,2,563175,951455,0109
,1,0,0,0,0,0,1,563188,951339,0415
,2,0,0,0,0,0,2,563190,956953,04-2
,3,0,0,0,0,0,3,563191,954205,0044
,6,1,0,0,0,0,5,563193,954559,0011
,1,0,0,0,0,0,1,563195,952913,0619
,1,0,0,0,0,0,1,563204,950736,2135
,1,0,0,0,0,0,1,563210,955940,4045
,1,0,0,0,0,0,1,563212,956620,0109
,1,1,0,0,0,0,1,563215,952948,0655
,1,0,0,0,0,0,1,563244,951650,0159
,1,0,0,0,0,0,1,563253,954731,0014
,1,0,0,0,0,0,1,563266,951249,0130
,1,0,0,0,0,0,1,563274,953219,0448
,1,0,0,0,0,0,1,563282,949003,0101
,2,0,0,0,0,0,2,563294,950884,3217
,1,0,0,0,0,0,1,563299,955991,4163
,1,0,0,0,0,0,1,563304,955710,2307
,1,0,0,0,0,0,1,563312,955974,4121
,1,0,0,0,0,0,1,563316,951429,0306
,0,0,0,0,0,0,1,563321,953488,0017
,0,1,0,0,0,0,0,563322,953458,0011
,1,0,0,0,0,0,1,563327,950349,0114
,0,1,0,0,0,0,0,563330,952827,0533
,3,0,0,0,0,0,3,563333,951601,0110
,1,0,0,0,0,0,1,563337,952984,0694
,2,0,0,0,0,0,2,563339,951254,0136
,2,0,0,0,0,0,2,565027,950195,0044
,0,0,0,0,0,0,2,565028,956445,0003
,1,0,0,0,0,0,1,565043,953913,0308
,0,0,0,0,0,0,1,565051,952657,0359
,0,0,0,0,0,0,2,565060,949864,010a
,2,0,0,0,0,0,2,565066,954198,0035
,1,0,0,0,0,0,1,565068,955773,2541
,1,0,0,0,0,0,1,565077,951711,0019
,1,0,0,0,0,0,1,565079,952731,0434
,2,0,0,0,0,0,2,565084,955203,0001c
,2,0,0,0,0,0,2,565091,951750,0018
,1,0,0,0,0,0,1,565102,956099,0402
,4,0,0,0,0,0,4,565110,950169,0010
,1,0,0,0,0,0,1,565129,956531,0019
,1,0,0,0,0,0,1,565134,949046,0406
,1,0,0,0,0,0,1,565136,954073,0013
,0,1,0,0,0,0,0,565137,950643,1503
,1,0,0,0,0,0,1,565144,950839,2504
,3,1,0,0,0,0,2,565149,955133,0007
,3,0,0,0,0,0,3,565151,952250,0419
,1,0,0,0,0,0,1,565167,948836,0007
,2,0,0,0,0,0,2,565169,949706,0029
,1,0,0,0,0,0,1,565172,953563,0213
,0,1,0,0,0,0,0,565178,949023,0210
,2,0,0,0,0,0,2,565189,951579,0088
,1,0,0,0,0,0,1,565200,956483,0004
,1,0,0,0,0,0,1,565218,952345,0044
,1,0,0,0,0,0,1,565222,950774,2222
,2,0,0,0,0,0,2,565228,953304,0045
,2,0,0,0,0,0,2,565232,950563,1124
,1,0,0,0,0,0,1,566940,951618,0127
,1,0,0,0,0,0,1,566950,955207,0003b
,5,0,0,0,0,0,5,566953,951638,0147
,1,0,0,0,0,0,1,566973,949505,4028
,2,0,0,0,0,0,2,566987,953054,0768
,1,0,0,0,0,0,1,566988,951309,0317
,0,0,1,0,0,0,0,566994,955717,2316
,1,0,0,0,0,0,1,566997,949468,3165
,1,0,0,0,0,0,1,567006,952063,0013
,0,0,0,0,0,0,1,567008,950996,3544
,1,0,0,0,0,0,1,567012,956512,0033
,16,0,0,0,0,0,19,567027,948853,0024
,2,2,0,0,0,0,3,567036,952980,0690
,2,0,0,0,0,0,2,567042,950262,0027
,1,0,0,0,0,0,1,567045,952126,0034
,0,0,0,0,0,0,1,567048,954659,0015
,0,0,0,0,0,0,1,567063,953314,0055
,1,0,0,0,0,0,1,567074,950805,2304
,1,0,0,0,0,0,1,567079,953776,0002
,20,3,0,0,1,0,24,567081,951310,0318
,0,0,0,0,0,0,1,567084,953073,0788
,1,0,0,0,0,0,1,567086,952589,0290
,1,0,0,0,0,0,1,567088,952101,0008
,1,0,0,0,0,0,1,567092,956464,0005
,1,0,0,0,0,0,1,567096,952559,0259
,1,0,0,0,0,0,1,567099,950896,3309
,1,0,0,0,0,0,1,567104,949416,3111
,2,2,0,0,0,0,0,567106,949750,0028
,1,0,0,0,0,0,1,567120,953338,0079
,1,1,0,0,0,0,1,570754,954884,0101
,2,0,0,0,0,0,2,570757,954623,0075
,0,1,0,0,0,0,0,570761,950875,3208
,1,0,0,0,0,0,2,570778,952167,0020
,1,0,0,0,0,0,1,570790,952542,0242
,2,0,0,0,0,0,2,570803,953032,0744
,1,0,0,0,0,0,1,570810,955883,3422
,1,0,0,0,0,0,1,570815,953832,0010
,1,0,0,0,0,0,1,570822,951961,0216
,1,0,0,0,0,0,1,570828,951562,0071
,1,0,0,0,0,0,1,570829,951446,0005
,1,0,0,0,0,0,1,570835,951563,0072
,0,0,0,0,0,0,1,570840,955628,1475
,1,0,0,0,0,0,1,572779,952942,0648
,1,0,0,0,0,0,1,572780,953921,0416
,1,0,0,0,0,0,1,572786,950030,0016
,0,0,0,0,0,0,1,572792,950028,0014
,0,1,0,0,0,0,0,572793,954754,0001
,0,1,0,0,0,0,0,572796,955244,0418
,1,0,0,0,0,0,1,572800,952549,0249
,4,0,0,0,0,0,4,572812,952682,0384
,3,0,0,0,0,0,3,572819,953203,0315
,2,1,0,0,0,0,1,572822,952952,0659
,1,0,0,0,0,0,1,572825,955106,0227
,0,0,0,0,0,0,1,572836,950743,2143
,1,0,0,0,0,0,1,572840,949601,4125
,0,0,0,0,0,0,1,572886,951989,0311
,1,0,0,0,0,0,1,572889,956003,4230
,1,0,0,0,0,0,1,572898,949399,3094
,1,0,0,0,0,0,1,572899,956535,0024
,0,0,0,0,0,0,1,572906,956398,0433
,6,1,0,0,0,0,5,572919,953220,0449
,1,0,0,0,0,0,1,572929,953744,0104
,2,0,0,0,1,0,3,572939,956226,0139
,3,0,0,0,0,0,3,572942,948857,0028
,0,0,0,0,0,0,1,572954,952064,0021
,1,0,0,0,0,0,1,572955,950944,3357
,1,0,0,0,0,0,1,572957,954969,0020
,1,0,0,0,0,0,1,572969,955869,3389
,2,0,0,0,0,0,2,572970,955958,4086
,1,0,0,0,0,0,1,572973,952845,0551
,1,0,0,0,0,0,1,572974,956549,0012
,2,0,0,0,0,0,2,572982,952920,0626
,1,0,0,0,0,0,1,572987,954606,0058
,7,0,1,0,0,0,8,572988,954632,0084
,1,0,0,0,0,0,1,572990,954258,0002
,15,3,0,0,0,0,23,572991,956740,0010
,0,0,0,0,0,0,1,573013,950762,2210
,1,0,0,0,0,0,1,573021,954099,0025
,1,0,0,0,0,0,1,573027,951850,3069
,1,0,0,0,0,0,1,573040,950640,1500
,2,0,0,0,0,0,2,573043,949652,4179
,1,0,0,0,0,0,1,574759,953185,0113
,1,0,0,0,0,0,1,574760,952137,0045
,3,0,0,0,0,0,3,574764,950236,0001
,1,0,0,0,0,0,1,574771,951748,0001
,0,0,0,0,1,0,0,574775,949558,4081
,4,0,0,0,0,0,4,574780,956943,01-1
,2,0,0,0,0,0,2,574784,952895,0601
,1,0,0,0,0,0,1,574815,954701,0209
,1,0,0,0,0,0,1,574820,953721,0079
,1,0,0,0,0,0,1,574828,952390,0089
,0,1,0,0,0,0,0,574832,950194,0043
,2,0,0,0,0,0,2,574835,953216,0444
,1,0,0,0,0,0,1,574840,952619,0320
,2,0,0,0,0,0,2,574843,950041,0027
,3,0,0,0,0,0,3,574846,951504,0013
,1,1,0,0,0,0,1,574853,956459,0018
,1,0,0,0,0,0,1,574860,950601,1211
,2,0,0,0,0,0,2,574874,953095,0813
,1,0,0,0,0,0,1,574875,953361,0106
,2,0,0,0,0,0,3,574879,954585,0037
,2,0,0,0,0,0,2,574881,953471,0003a
,1,0,0,0,0,0,1,574887,951380,0007
,1,0,0,0,0,0,1,574891,949386,3081
,1,0,0,0,0,0,1,574895,952244,0317
,1,0,0,0,0,0,1,574906,956526,0010
,1,0,0,0,0,0,1,574908,955033,0007
,0,1,0,0,0,0,0,574912,951445,0004
,3,0,0,0,0,0,3,574935,955876,3404
,0,1,0,0,0,0,0,574938,953882,03-3
,2,0,0,0,0,0,2,574944,956848,0331
,1,0,0,0,0,0,1,574948,953635,0019
,1,0,0,0,0,0,1,574949,949507,4030
,1,0,0,0,0,0,1,574958,950992,3540
,1,0,0,0,0,0,1,574965,951603,0112
,1,0,0,0,0,0,1,574970,955105,0222
,2,0,0,0,0,0,2,574974,953328,0069
,1,1,0,0,0,0,1,574990,950186,0032
,0,0,0,0,0,0,1,576669,955444,0006
,0,0,0,0,0,0,1,576679,953816,0008
,1,0,0,0,0,0,1,576696,952917,0623
,4,0,0,0,0,0,4,576710,952425,0124
,1,0,0,0,0,0,1,576716,954593,0045
,1,0,0,0,0,0,1,576722,955382,0024
,1,2,0,0,0,0,2,576725,954070,0010
,4,0,0,0,0,0,4,576729,954075,0001
,0,0,0,0,0,0,1,576730,951279,0221
,4,0,0,0,0,0,4,576741,950221,0202
,5,1,0,0,0,0,5,576749,953382,0127
,1,0,0,0,0,0,1,576751,953013,0723
,1,0,0,0,0,0,1,576771,950078,0064
,1,0,0,0,0,0,1,576783,949035,0312
,1,0,0,0,0,0,1,576791,952791,0496
,1,0,0,0,0,0,1,576800,956500,0010
,5,2,0,0,0,0,4,576810,951751,0023
,1,0,0,0,0,0,1,576812,948955,0305
,1,0,0,0,0,0,1,576815,953365,0110
,1,0,0,0,0,0,1,576828,952068,0033
,1,0,0,0,0,0,2,576839,952115,0022
,4,0,0,0,0,0,4,576842,,
,1,0,0,0,0,0,1,576846,953184,0112
,1,0,0,0,0,0,1,576848,949969,0206
,1,1,0,0,0,0,1,576856,953125,0853
,1,0,0,0,0,0,1,576859,950077,0063
,1,0,0,0,0,0,1,576866,952440,0139
,2,0,0,0,0,0,2,576869,950450,0015
,1,0,0,0,0,0,1,576873,952602,0303
,1,0,0,0,0,0,1,576875,956441,0019
,23,10,0,0,1,0,28,578564,951074,4409
,3,0,0,0,0,0,3,578575,949050,0410
,2,0,0,0,0,0,2,578576,954653,0004
,4,0,0,0,0,0,4,578578,952375,0074
,1,0,0,0,0,0,1,578581,952966,0674
,3,0,0,0,0,0,3,578584,949688,0011
,4,0,0,0,0,0,4,578586,950384,0149
,3,1,0,0,0,0,3,578605,950844,2601
,1,0,0,0,0,0,1,578611,951009,3600
,1,0,0,0,0,0,1,578617,953980,002h
,2,0,0,0,0,0,2,578635,955994,4182
,2,0,0,0,0,0,2,578654,952510,0210
,1,0,0,0,0,0,1,578660,950695,1814
,1,0,0,0,0,0,1,578663,954074,0014
,1,0,0,0,0,0,1,578687,949013,0111
,1,0,0,0,0,0,1,578688,950729,2126
,1,0,0,0,0,0,1,578689,951368,0001
,0,0,0,0,0,0,1,578698,955673,2161
,1,0,0,0,0,0,1,578706,954890,0404
,1,0,0,0,0,0,1,578710,951321,0329
,1,0,0,0,0,0,1,578725,950173,0011
,2,0,0,0,0,0,2,578734,952065,0022
,1,0,0,0,0,0,1,578737,953919,0406
,3,0,0,0,0,0,3,578741,948961,1001
,1,0,0,0,0,0,1,578748,956655,0133
,2,0,0,0,0,0,2,578758,949231,2069
,1,0,0,0,0,0,1,578759,955394,0036
,2,0,0,0,0,0,2,578763,951587,0096
,1,0,0,0,0,0,1,578769,956478,0019
,1,0,0,0,0,0,1,578774,948884,0003
,2,0,0,0,0,0,2,578775,953186,0114
,2,0,0,0,0,0,2,578782,953623,0006
,1,0,0,0,0,0,1,578790,951230,0111
,0,0,0,0,0,0,1,578792,950260,0025
,3,0,0,0,0,0,3,578797,949690,0013
,1,0,0,0,0,0,1,578798,956321,0316
,0,0,0,0,1,0,0,578811,949971,0301
,0,0,0,0,0,0,1,582410,948900,0303
,2,0,0,0,0,0,2,582425,950557,1118
,1,0,0,0,0,0,1,582428,953761,0008
,1,0,0,0,0,0,1,582433,954006,0008
,1,0,0,0,0,0,1,582442,950022,0008
,3,0,0,0,0,0,3,582447,951593,0102
,1,0,0,0,0,0,1,582449,953464,0001a
,1,0,0,0,0,0,1,582456,952277,0009
,1,0,0,0,0,0,1,582468,956114,02-8
,0,0,0,0,1,0,0,582478,950886,3219
,1,0,0,0,0,0,1,582480,950598,1208
,1,0,0,0,0,0,1,582482,951329,0405
,1,0,0,0,0,0,1,582485,952826,0532
,1,0,0,0,0,0,1,582487,951106,4443
,1,0,0,0,0,0,1,582490,951226,0107
,1,0,0,0,0,0,1,582508,951590,0099
,1,0,0,0,0,0,1,582510,954084,0010
,1,0,0,0,0,0,1,582517,950093,0079
,2,0,0,0,0,0,2,582521,955381,0023
,1,0,0,0,0,0,1,582528,951139,4602
,1,0,0,0,0,0,1,582529,954613,0065
,3,0,0,0,0,0,3,582535,950183,0027
,2,0,0,0,0,0,2,582543,951621,0130
,1,0,0,0,0,0,1,582550,955540,1119
,1,0,0,0,0,0,1,582560,955610,1377
,1,0,0,0,0,0,1,582574,955058,0123
,0,0,0,0,1,0,0,582585,951130,4520
,0,0,0,0,0,0,1,582606,955369,0011
,1,0,0,0,0,0,1,582612,956716,0009
,2,0,0,0,0,0,2,582613,950779,2228
,2,0,0,0,0,0,2,582614,953311,0052
,2,1,0,0,0,0,2,582616,949012,0110
,5,0,0,0,0,0,5,582620,956511,0032
,0,0,0,0,0,0,1,582629,949993,0011
,1,0,0,0,0,0,1,582635,950090,0076
,3,0,0,0,0,0,3,582636,951231,0112
,1,0,0,0,0,0,1,582640,950247,0012
,1,0,0,0,0,0,1,586529,949248,2086
,1,0,0,0,0,0,1,586532,951018,3609
,2,0,0,0,0,0,2,586547,955246,0002
,1,0,0,0,0,0,1,586548,955107,0228
,1,0,0,0,0,0,1,586549,954439,0001
,1,0,0,0,0,0,1,586570,949199,2037
,1,0,0,0,0,0,1,586577,954882,0003
,1,0,0,0,0,0,1,586580,951346,0422
,1,0,0,0,0,0,1,586582,952900,0606
,1,0,0,0,0,0,1,586583,949338,3033
,1,0,0,0,0,0,1,586592,956521,0005
,1,0,0,0,0,0,1,586594,951243,0124
,1,0,0,0,0,0,1,586596,954642,0102
,1,0,0,0,0,0,1,586598,956974,0001a
,1,0,0,0,0,0,1,586606,951311,0319
,1,0,0,0,0,0,1,586607,949141,1091
,1,0,0,0,0,0,1,586609,949014,0201
,1,0,0,0,0,0,1,586610,952123,0031
,1,0,0,0,0,0,1,586611,955327,0012
,0,1,0,0,0,0,0,586617,954090,0016
,1,0,0,0,0,0,1,586621,950726,2123
,1,0,0,0,0,0,1,586624,952936,0642
,0,1,0,0,0,0,0,586626,951676,0044
,1,0,0,0,0,0,1,586627,954982,0130
,1,0,0,0,0,0,1,586628,955495,1009
,1,0,0,0,0,0,1,586642,951225,0106
,1,0,0,0,0,0,1,586652,952359,0058
,0,0,0,0,0,0,1,586653,948989,0004
,1,0,0,0,0,0,1,586658,953014,0724
,1,0,0,0,0,0,1,586690,952398,0097
,2,0,0,0,0,0,2,586702,951046,4100
,1,0,0,0,0,0,1,588437,954566,0018
,1,0,0,0,0,0,1,588441,951903,0402
,1,0,0,0,0,0,1,588460,951121,4511
,1,0,0,0,0,0,1,588463,950336,0101
,1,0,0,0,0,0,1,588472,953087,0804
,1,0,0,0,0,0,1,588473,952795,0500
,22,0,0,0,0,0,31,588483,952386,0085
,1,0,0,0,0,0,1,588498,955778,2556
,1,0,0,0,0,0,1,588499,952844,0550
,0,1,0,0,0,0,0,588502,952759,0464
,1,0,0,0,0,0,1,588505,955603,1339
,6,0,0,0,0,0,6,588512,950101,0087
,1,0,0,0,0,0,1,588513,953909,0202
,0,1,0,0,0,0,1,588518,952687,0389
,1,0,0,0,0,0,1,588520,953708,0066
,0,0,0,0,0,0,2,588526,954097,0023
,2,0,0,0,0,0,2,588531,951710,0018
,1,0,0,0,0,0,1,588532,948928,0101
,1,0,0,0,0,0,1,588544,949344,3039
,2,0,0,0,0,0,2,588546,954541,0009
,1,0,0,0,0,0,1,588550,955830,3240
,3,0,0,0,0,0,3,588554,953871,0034
,1,0,0,0,0,0,1,588560,950252,0017
,1,1,0,0,0,0,1,588569,953981,003d
,1,0,0,0,0,0,1,588571,954284,0004
,1,0,0,0,0,0,1,588573,950185,0029
,2,0,0,0,0,0,2,588576,956780,0021
,2,0,0,0,0,0,2,588590,949718,0006a
,1,0,0,0,0,0,1,588591,955264,0010
,2,0,0,0,0,0,2,588596,951369,0002
,3,2,0,0,0,0,3,588600,955055,0020
,1,0,0,0,0,0,1,588601,955606,1347
,3,0,0,0,0,0,3,588612,,
,0,1,0,0,0,0,0,588619,955935,4017
,2,0,0,0,0,0,2,588633,951125,4515
,1,0,0,0,0,0,1,588637,953494,0011
,3,0,0,0,0,0,3,588638,949047,0407
,0,0,0,0,0,0,2,588640,955761,2506
,1,0,0,0,0,0,1,588650,950505,0406
,2,0,0,0,0,0,2,588651,951581,0090
,2,0,0,0,0,0,2,588654,951331,0407
,2,0,0,0,0,0,3,588659,953620,0003
,0,1,0,0,0,0,0,588668,955041,0006
,0,0,0,0,0,0,1,588669,949387,3082
,1,0,0,0,0,0,1,588679,952972,0682
,2,0,0,0,0,0,2,588688,953140,0874
,2,0,0,0,0,0,2,588689,953192,0221
,2,0,0,0,0,0,2,588700,953629,0012
,1,0,0,0,0,0,1,588703,955757,2468
,1,0,0,0,0,0,1,588704,951548,0057
,2,0,0,0,0,0,2,594644,954310,0030
,1,0,0,0,0,0,1,594645,956684,0344
,1,0,0,0,0,0,1,594646,950164,0005
,1,0,0,0,0,0,1,594647,952341,0040
,3,0,0,0,0,0,3,594649,956948,02-3
,1,0,0,0,0,0,1,594669,949105,1054
,1,0,0,0,0,0,1,594671,951934,0008
,1,0,0,0,0,0,2,594673,949016,0203
,1,0,0,0,0,0,1,594676,952717,0420
,2,0,0,0,0,0,2,594678,954109,0102
,1,0,0,0,0,0,1,594684,953044,0757
,2,0,0,0,0,0,2,594694,949394,3089
,0,1,0,0,0,0,0,594699,955206,0003a
,2,0,0,0,0,0,2,594706,950815,2314
,1,0,0,0,0,0,1,594707,951234,0115
,0,0,1,0,0,0,0,594708,954025,0005
,1,0,0,0,0,0,1,594717,953182,0110
,1,0,0,0,0,0,1,594720,953195,0225
,1,0,0,0,0,0,1,594730,956402,0440
,0,0,1,0,0,0,0,594739,954433,003b
,1,0,0,0,0,0,1,594747,954552,0004
,1,0,0,0,0,0,1,594748,951264,0206
,1,0,0,0,0,0,1,594751,953119,0847
,1,0,0,0,0,0,1,594755,951545,0054
,1,0,0,0,0,0,2,594761,954204,0043
,1,0,0,0,0,0,1,594777,951762,1010
,1,0,0,0,0,0,1,594778,949201,2039
,1,0,0,0,0,0,1,594783,951502,0011
,0,1,0,0,0,0,0,594785,949557,4080
,1,0,0,0,0,0,1,594787,948906,0002
,1,0,0,0,0,0,1,594788,955004,0350
,1,0,0,0,0,0,1,594790,956508,0024
,2,0,0,0,0,0,2,594807,953309,0050
,0,1,0,0,0,0,0,594808,954414,0010
,1,0,0,0,0,0,1,594813,952370,0069
,2,0,0,0,0,0,2,594814,951266,0208
,1,0,0,0,0,0,1,594824,953197,0227
,1,0,0,0,0,0,1,594825,950573,1134
,1,0,0,0,0,0,1,594831,955623,1459
,2,0,0,0,0,0,2,596536,949042,0402
,6,0,0,0,2,0,4,596539,955250,0006
,2,0,0,0,0,0,2,596548,949252,2090
,1,0,0,0,0,0,1,596550,951284,0226
,1,0,0,0,0,0,1,596551,953820,0012
,1,0,0,0,0,0,1,596563,948871,0011b
,1,0,0,0,0,0,1,596568,954951,0027
,3,0,0,0,0,0,3,596577,952352,0051
,0,0,0,0,0,0,4,596596,954407,0002
,1,0,0,0,0,0,1,596599,953016,0726
,1,0,0,0,0,0,1,596601,955896,3486
,1,0,0,0,0,0,1,596603,953797,0023
,2,0,0,0,0,0,2,596605,952807,0513
,1,0,0,0,0,0,1,596607,955200,0004
,1,0,0,0,0,0,1,596609,953000,0710
,2,0,0,0,0,0,2,596611,953123,0851
,2,0,0,0,0,0,2,596617,951030,3700
,1,0,0,0,0,0,1,596619,955642,1504
,1,0,0,0,0,0,1,596623,948957,0407
,1,0,0,0,0,0,1,596631,952181,0011
,2,0,0,0,0,0,2,596634,949390,3085
,0,0,0,0,0,0,1,596635,953624,0007
,2,2,0,0,0,0,2,596640,953188,0120
,1,0,0,0,0,0,1,596642,954574,0026
,1,0,0,0,0,0,3,596646,954410,0006
,1,0,0,0,0,0,1,596651,951104,4441
,1,0,0,0,0,0,1,596654,955178,0002
,2,0,0,0,0,0,2,596676,953988,004e
,1,0,0,0,0,0,2,596683,949486,4009
,1,0,0,0,0,0,1,596684,956480,0001
,1,0,0,0,0,0,1,596691,952558,0258
,2,0,0,0,0,0,2,596693,950244,0009
,1,1,0,0,0,0,0,596696,955210,0004b
,3,2,0,0,0,0,3,596704,950251,0016
,1,0,0,0,0,0,1,596708,953547,0002
,2,0,0,0,0,0,2,596710,955505,1023
,1,0,0,0,0,0,1,596713,952891,0597
,1,0,0,0,0,0,1,596715,955902,3516
,1,0,0,0,0,0,1,598431,949288,2127
,1,0,0,0,0,0,1,598433,948810,0009
,2,0,0,0,0,0,2,598443,949546,4069
,1,0,0,0,0,0,1,598447,951233,0114
,8,2,0,0,0,0,8,598457,955230,0214
,1,0,0,0,0,0,1,598459,955662,2030
,1,0,0,0,0,0,3,598462,955882,3421
,1,0,0,0,0,0,1,598473,954357,0077
,1,0,0,0,0,0,1,598477,955692,2228
,0,1,0,0,0,0,0,598485,952989,0699
,1,1,0,0,0,0,1,598489,955031,0005
,0,1,0,0,0,0,0,598498,951207,0001
,1,0,0,0,0,0,1,598514,953642,0005
,1,0,0,0,0,0,1,598520,955071,0325
,2,0,0,0,0,0,2,598523,953777,0003
,1,0,0,0,0,0,1,598528,949725,0003
,1,0,0,0,0,0,1,598529,956929,0010
,1,0,0,0,0,0,1,598535,952743,0446
,2,0,0,0,0,0,2,598540,952520,0220
,2,0,0,0,0,0,2,598554,949272,2111
,0,0,0,0,0,0,1,598569,951187,4702
,1,0,0,0,0,0,1,598570,955013,0440
,1,0,0,0,0,0,1,598577,955150,0024
,0,0,0,0,0,0,1,598589,954421,0001e
,1,0,0,0,0,0,2,598613,955209,0004a
,1,0,0,0,0,0,1,600344,952427,0126
,1,0,0,0,0,0,1,600354,954166,0001
,1,0,0,0,0,0,1,600357,949484,4007
,1,0,0,0,0,0,1,600363,951166,4630
,1,0,0,0,0,0,1,600364,955059,0124
,1,0,0,0,0,0,1,600372,948978,4002
,3,0,0,0,0,0,3,600379,951535,0044
,2,1,0,0,0,0,1,600390,951443,0002
,1,0,0,0,0,0,1,600395,954234,0109
,1,0,0,0,0,0,1,600412,953010,0720
,0,0,0,0,0,0,1,600413,952831,0537
,3,0,0,0,0,0,4,600421,952858,0564
,1,0,0,0,0,0,1,600428,956810,0186
,1,0,0,0,0,0,1,600439,952508,0207
,1,0,0,0,0,0,1,600446,949634,4161
,1,0,0,0,0,0,1,600447,950498,0303
,1,0,0,0,0,0,1,600448,955398,0040
,1,0,0,0,0,0,1,600459,952961,0669
,3,0,0,1,0,0,3,600466,951327,0403
,0,0,0,0,0,0,1,600488,955682,2205
,0,0,0,0,0,0,1,600489,955751,2453
,1,1,0,0,0,0,2,600491,953986,004c
,1,0,0,0,0,0,1,600494,949157,1108
,1,0,0,0,0,0,1,600497,953312,0053
,2,0,0,0,0,0,2,600500,955539,1117
,7,0,0,0,0,0,7,600502,954089,0015
,2,0,0,0,0,0,2,600512,953637,0021
,1,0,0,0,0,0,1,600514,951515,0024
,1,0,0,0,0,0,1,600519,954207,0046
,2,0,0,0,0,0,2,602247,949239,2077
,1,0,0,0,0,0,1,602255,951267,0209
,1,0,0,0,0,0,1,602267,956504,0020
,1,0,0,0,0,0,1,602277,948823,0022
,2,0,0,0,0,0,2,602278,955848,3329
,3,0,0,0,0,0,3,602282,954677,0042
,1,2,0,0,0,0,0,602284,949800,0001
,1,0,0,0,0,0,2,602289,952964,0672
,1,0,0,0,0,0,1,602301,949549,4072
,1,0,0,0,0,0,1,602302,956509,0030
,1,0,0,0,0,0,1,602310,955522,1081
,3,0,0,0,0,0,3,602327,955114,0324
,1,0,0,0,0,0,1,602333,954570,0022
,4,0,0,0,0,0,4,602350,955863,3372
,1,0,0,0,0,0,1,602354,956947,02-2
,1,0,0,0,0,0,1,602355,949271,2110
,0,0,0,0,0,0,2,602358,953849,0012
,1,0,0,0,0,0,1,602359,953903,0101
,1,0,0,0,0,0,1,602371,950243,0008
,1,0,0,0,0,0,1,602375,950801,2300
,1,0,0,0,0,0,1,602385,955491,1002
,1,0,0,0,0,0,1,602394,951585,0094
,1,0,0,0,0,0,1,602403,949928,0305
,1,0,0,0,0,0,1,602412,952956,0663
,4,0,0,0,0,0,6,602417,956944,01-2
,1,0,0,0,0,0,1,602420,956885,0455
,2,0,0,0,0,0,2,602422,954576,0028
,1,0,0,0,0,0,1,602447,949414,3109
,1,1,0,0,0,0,0,606281,950687,1806
,0,1,0,0,0,0,1,606292,950745,2145
,2,0,0,0,0,0,2,606295,956776,0007
,2,0,0,0,0,0,2,606298,950291,0056
,1,1,0,0,0,0,0,606306,956942,0027
,1,0,0,0,0,0,1,606308,950390,0155
,1,0,0,0,0,0,1,606332,955536,1108
,1,0,0,0,0,0,1,606338,954199,0036
,1,0,0,0,0,0,1,606341,950932,3345
,0,1,0,0,0,0,0,606353,953853,0016
,1,1,0,0,0,0,1,606360,950040,0026
,1,0,0,0,0,0,1,606361,952801,0506
,1,0,0,0,0,0,1,606364,952420,0119
,2,0,0,0,0,0,2,606365,954567,0019
,1,0,0,0,0,0,1,606371,951945,0118
,1,0,0,0,0,0,1,606383,951673,0033
,1,0,0,0,0,0,1,606384,951229,0110
,1,0,0,0,0,0,1,606385,950042,0028
,3,0,0,0,0,0,3,606387,954624,0076
,1,0,0,0,0,0,1,606388,955657,2007
,2,0,0,0,0,0,2,606391,948951,0101
,3,0,0,0,0,0,3,606393,953208,0334
,1,0,0,0,0,0,1,606395,950076,0062
,2,0,0,0,0,0,2,606399,951202,0011
,1,0,0,0,0,0,1,606405,953599,0400
,1,0,0,0,0,0,1,606407,952835,0541
,1,0,0,0,0,0,1,606410,,
,2,0,0,0,0,0,2,606419,955130,0003
,0,1,0,0,0,0,0,606422,956484,0005
,1,0,0,0,0,0,1,606426,954594,0046
,1,0,0,0,0,0,1,606432,954161,0410
,1,0,0,0,0,0,1,606440,952066,0031
,1,0,0,0,0,0,1,608193,951388,0002
,1,0,0,0,0,0,1,608194,952353,0052
,1,0,0,0,0,0,1,608195,952778,0483
,1,0,0,0,0,0,1,608198,951555,0064
,2,0,0,0,0,0,2,608199,954596,0048
,1,0,0,0,0,0,1,608201,953317,0058
,1,0,0,0,2,0,2,608208,951172,4636
,1,0,0,0,0,0,1,608209,953952,0035
,1,0,0,0,0,0,1,608210,949693,0016
,1,0,0,0,0,0,1,608217,956927,0008
,1,0,0,0,0,0,1,608219,948833,0004
,1,0,0,0,0,0,1,608221,956950,03-2
,2,0,0,0,0,0,2,608222,951304,0312
,1,0,0,0,0,0,1,608223,950551,1112
,1,0,0,0,0,0,1,608225,951047,4101
,4,0,0,0,0,0,4,608230,952583,0284
,1,0,0,0,0,0,2,608233,950841,2506
,1,0,0,0,0,0,1,608234,956562,0025
,4,1,0,0,0,0,4,608237,953631,0014
,1,0,0,0,0,0,1,608244,952988,0698
,1,0,0,0,0,0,1,608254,954153,0101
