county_name,reg_voters,likely_dems,likely_repubs,census_block_group_2010
Randall,1547,108,989,483810216063
Randall,738,60,472,483810216064
Randall,3019,207,1893,483810216081
Randall,1795,118,1242,483810216082
Randall,4011,446,2813,483810216083
Randall,2767,281,1806,483810216091
Randall,2170,140,1568,483810216092
Randall,1086,50,800,483810217021
Randall,1702,97,1126,483810217022
Randall,2020,117,1336,483810217023
Randall,1856,88,1161,483810217031
Randall,1737,89,1027,483810217032
Randall,1919,110,1279,483810217033
Randall,6003,320,4561,483810217041
Randall,1055,67,765,483810217042
Randall,1616,91,1186,483810217043
Randall,1206,78,671,483810218011
Randall,1370,102,752,483810218012
Randall,899,86,494,483810218013
Randall,709,45,437,483810218014
Randall,791,51,454,483810218015
Randall,840,79,443,483810218016
Randall,794,64,441,483810218021
Randall,1759,260,703,483810218022
Randall,1950,165,1020,483810218023
Randall,2116,83,1549,483810219001
Randall,1779,91,1277,483810219002
Randall,1471,80,1152,483810219003
Randall,3160,245,2298,483810220011
Randall,2790,267,1786,483810220012
Randall,1451,100,937,483810220021
Randall,3647,524,1790,483810220022
Randall,47,1,36,484379502001
Reagan,13,0,0,
Reagan,6,0,4,481739501002
Reagan,516,28,307,483839501001
Reagan,731,43,382,483839501002
Reagan,810,69,421,483839501003
Reagan,567,61,234,483839501004
Real,251,0,0,
Real,9,1,8,480190002001
Real,10,0,7,481379503001
Real,9,0,7,481379503002
Real,1,0,1,482659603011
Real,16,0,11,482659603021
Real,63,9,44,482659603022
Real,890,58,588,483859501001
Real,1734,99,1178,483859501002
Real,477,43,224,483859501003
Real,1,0,1,484639501001
Real,5,2,0,484639502002
Real,3,0,2,484639502004
Red River,182,0,0,
Red River,25,2,22,480370116002
Red River,4,0,1,480370116004
Red River,5,0,3,480370117002
Red River,18,0,10,482770003001
Red River,2,0,2,482770003002
Red River,4,0,2,482770003003
Red River,5,1,1,482770003004
Red River,858,66,510,483879501001
Red River,1546,237,751,483879501002
Red River,698,74,405,483879505001
Red River,598,237,88,483879505002
Red River,361,104,83,483879505003
Red River,743,258,126,483879505004
Red River,456,173,66,483879505005
Red River,810,145,394,483879505006
Red River,841,197,292,483879505007
Red River,1220,81,824,483879506001
Red River,518,32,251,483879506002
Red River,778,55,448,483879506003
Red River,714,75,380,483879507001
Red River,683,53,407,483879507002
Red River,801,66,433,483879507003
Reeves,226,78,16,
Reeves,2,0,1,481350031001
Reeves,1006,515,127,483899501001
Reeves,684,363,59,483899502001
Reeves,641,375,14,483899502002
Reeves,932,505,79,483899502003
Reeves,703,394,43,483899503001
Reeves,1116,620,93,483899503002
Reeves,504,261,64,483899504001
Reeves,834,428,98,483899504002
Reeves,1172,636,138,483899504003
Reeves,1287,691,112,483899504004
Reeves,694,395,91,483899505001
Reeves,0,0,0,484379502001
Refugio,133,15,9,
Refugio,742,109,353,483919502001
Refugio,1195,322,333,483919502002
Refugio,884,227,177,483919502003
Refugio,620,205,106,483919502004
Refugio,1371,233,640,483919504001
Refugio,802,271,204,483919504002
Refugio,730,254,170,483919504003
Refugio,547,163,146,483919504004
Refugio,1,0,0,484090105001
Roberts,17,0,0,
Roberts,1,0,0,481799501001
Roberts,1,0,1,481799505003
Roberts,1,0,0,481799508001
Roberts,970,13,630,483939501001
Roberts,1,0,0,484219502001
Robertson,262,4,4,
Robertson,14,1,2,480410001014
Robertson,7,4,2,480410001022
Robertson,15,2,8,480410001031
Robertson,2,1,0,480410002021
Robertson,2,0,2,480410002022
Robertson,35,0,13,480410002024
Robertson,17,0,14,481450008003
Robertson,1,0,0,482511309001
Robertson,3,1,0,482899501004
Robertson,19,4,8,482899502001
Robertson,12,1,6,482899502002
Robertson,2,0,1,482899502003
Robertson,13,0,3,482939708001
Robertson,21,1,4,482939708002
Robertson,835,120,414,483959601001
Robertson,1248,275,404,483959601002
Robertson,991,238,292,483959602001
Robertson,633,340,51,483959602002
Robertson,1337,92,787,483959603001
Robertson,2085,230,1065,483959603002
Robertson,992,70,644,483959603003
Robertson,1257,111,830,483959604001
Robertson,643,78,342,483959604002
Robertson,769,126,370,483959604003
Robertson,1915,672,476,483959605001
Robertson,1642,831,89,483959605002
Robertson,1839,605,328,483959605003
Robertson,373,101,98,483959605004
Rockwall,449,0,0,
Rockwall,6,0,1,480850312012
Rockwall,44,3,23,480850312021
Rockwall,167,27,102,480850312022
Rockwall,39,9,13,480850313102
Rockwall,142,13,67,481130181221
Rockwall,83,15,37,481130181241
Rockwall,2,0,0,481130181331
Rockwall,1,0,0,481130181403
Rockwall,9,3,3,482319614001
Rockwall,141,33,81,482319614003
Rockwall,2,0,1,482319615011
Rockwall,2,0,0,482319615012
Rockwall,25,3,15,482319615022
Rockwall,22,4,13,482570502011
Rockwall,1,0,0,482570502012
Rockwall,4,3,1,482570502052
Rockwall,8,1,4,482570502063
Rockwall,17,4,10,482570502064
Rockwall,2,0,0,482570503002
Rockwall,1,0,1,482570506001
Rockwall,3797,623,2119,483970401011
Rockwall,3041,469,1758,483970401012
Rockwall,3568,676,1906,483970401021
Rockwall,3210,391,1877,483970401022
Rockwall,3972,514,2770,483970402001
Rockwall,3625,457,2210,483970402002
Rockwall,1317,216,541,483970403011
Rockwall,837,185,321,483970403012
Rockwall,3141,563,1466,483970403013
Rockwall,1394,182,806,483970403021
Rockwall,901,214,237,483970403022
Rockwall,1918,213,1000,483970403023
Rockwall,2407,289,1394,483970403024
Rockwall,1991,280,816,483970403025
Rockwall,4722,650,2719,483970404011
Rockwall,4858,865,2888,483970404012
Rockwall,2548,394,1218,483970404021
Rockwall,7715,1324,4781,483970404022
Rockwall,897,197,359,483970405031
Rockwall,2008,481,754,483970405032
Rockwall,1780,552,588,483970405033
Rockwall,2843,362,1726,483970405041
Rockwall,1537,158,915,483970405042
Rockwall,3452,533,1659,483970405043
Rockwall,2733,610,1300,483970405051
Rockwall,2194,240,1451,483970405052
Rockwall,1888,476,761,483970405053
Rockwall,3619,435,2329,483970405054
Rockwall,4752,477,3100,483970405061
Rockwall,4553,527,3259,483970405062
Runnels,63,0,2,
Runnels,1,0,0,480179501003
Runnels,12,2,7,480819501001
Runnels,3,0,0,480819501002
Runnels,5,0,3,480839506001
Runnels,5,1,1,480839507001
Runnels,682,37,455,483999501001
Runnels,610,23,412,483999501002
Runnels,365,29,146,483999502001
Runnels,766,58,317,483999502002
Runnels,858,60,413,483999502003
Runnels,719,31,482,483999505001
Runnels,1014,82,592,483999505002
Runnels,784,54,369,483999506001
Runnels,1218,73,672,483999506002
Runnels,815,60,391,483999506003
Runnels,868,61,433,483999506004
Runnels,898,39,628,483999506005
Runnels,13,1,6,484410135003
Runnels,17,0,7,484410135004
Runnels,6,0,3,484510016002
Runnels,1,0,0,484510016003
Rusk,712,7,50,
Rusk,0,0,0,480739501001
Rusk,38,2,11,480739501003
Rusk,1,0,0,481830003002
Rusk,0,0,0,481830004023
Rusk,1,0,0,481830011001
Rusk,1,0,0,481830012002
Rusk,1,1,0,481830015003
Rusk,11,2,4,481830104004
Rusk,1,0,0,481830104005
Rusk,44,5,23,481830105001
Rusk,28,10,1,481830105002
Rusk,3,0,0,481830105003
Rusk,16,3,5,481830105004
Rusk,1,0,0,481830106001
Rusk,33,3,12,481830106005
Rusk,6,0,2,481830107001
Rusk,10,3,6,481830107003
Rusk,63,4,29,481830107004
Rusk,15,2,6,481830107005
Rusk,1,0,1,481839800001
Rusk,1,0,0,482014310003
Rusk,1,1,0,482030201024
Rusk,0,0,0,483479501001
Rusk,28,2,11,483479501002
Rusk,26,5,16,483479502001
Rusk,11,0,0,483479502002
Rusk,92,35,22,483659502001
Rusk,5,0,3,483659502002
Rusk,21,0,12,483659502003
Rusk,22,0,16,483659505002
Rusk,2041,313,1069,484019501001
Rusk,1400,143,963,484019501002
Rusk,1105,183,574,484019501003
Rusk,738,98,352,484019501004
Rusk,1774,145,1096,484019502001
Rusk,731,163,322,484019502002
Rusk,1100,104,646,484019503001
Rusk,1218,115,675,484019503002
Rusk,1222,68,645,484019503003
Rusk,1756,133,1077,484019503004
Rusk,845,92,481,484019504001
Rusk,755,59,453,484019504002
Rusk,1261,92,637,484019504003
Rusk,673,57,337,484019504004
Rusk,1111,87,667,484019505011
Rusk,2527,253,1479,484019505012
Rusk,1025,77,628,484019505013
Rusk,997,89,561,484019505021
Rusk,641,33,452,484019505022
Rusk,718,76,380,484019505023
Rusk,1119,46,761,484019506001
Rusk,1069,73,672,484019506002
Rusk,1454,134,714,484019507001
Rusk,697,201,178,484019507002
Rusk,877,299,185,484019507003
Rusk,836,269,176,484019508001
Rusk,802,143,318,484019508002
Rusk,1061,61,644,484019508003
Rusk,1022,146,425,484019508004
Rusk,636,231,117,484019509001
Rusk,1055,101,480,484019509002
Rusk,732,41,438,484019509003
Rusk,873,95,421,484019509004
Rusk,1571,110,921,484019510001
Rusk,649,109,324,484019510002
Rusk,686,53,399,484019511001
Rusk,1001,113,586,484019511002
Rusk,938,177,477,484019511003
Rusk,1086,219,450,484019512001
Rusk,784,96,445,484019512002
Rusk,741,188,271,484019512003
Rusk,18,2,8,484199502002
Rusk,1,0,0,484199502003
Rusk,12,2,6,484230018011
Rusk,50,3,22,484230018015
Rusk,92,4,47,484230021011
Rusk,11,0,8,484230021012
Sabine,510,12,24,
Sabine,1,0,0,480396603003
Sabine,1,0,0,481279502005
Sabine,23,0,8,482419501002
Sabine,4,0,2,482419501004
Sabine,1,0,0,482730201001
Sabine,1041,79,580,484039501001
Sabine,1425,85,902,484039501002
Sabine,924,47,581,484039502001
Sabine,694,33,455,484039502002
Sabine,1353,160,702,484039502003
Sabine,869,80,497,484039503001
Sabine,1569,95,993,484039503002
Sabine,516,28,332,484039503003
Sabine,1052,67,646,484039503004
Sabine,1289,126,606,484039503005
Sabine,24,1,9,484059501002
Sabine,15,2,13,484059501003
Sabine,3,2,0,484059502002
Sabine,31,5,6,484059502003
Sabine,15,2,9,484059503001
Sabine,32,0,15,484059503002
Sabine,1,0,0,484599501006
San Augustine,451,0,1,
San Augustine,1,0,0,483479502003
San Augustine,2,0,2,483479511003
San Augustine,1,0,0,483610215024
San Augustine,6,1,4,484039501001
San Augustine,17,1,9,484039501002
San Augustine,49,1,26,484039502001
San Augustine,1,0,0,484039502002
San Augustine,3,0,0,484039502003
San Augustine,507,96,225,484059501001
San Augustine,1221,211,561,484059501002
San Augustine,787,222,325,484059501003
San Augustine,506,166,128,484059502001
San Augustine,858,493,47,484059502002
San Augustine,1452,428,328,484059502003
San Augustine,1339,150,739,484059503001
San Augustine,1149,90,739,484059503002
San Augustine,2,0,2,484199503001
San Augustine,5,1,3,484199504003
San Augustine,3,0,0,484199504005
San Augustine,11,0,8,484199505001
San Augustine,6,0,5,484199505002
San Jacinto,65,0,0,
San Jacinto,6,0,4,482917001001
San Jacinto,1,0,0,482917001002
San Jacinto,6,0,6,482917003003
San Jacinto,44,3,20,482917003005
San Jacinto,1,0,0,482917004003
San Jacinto,5,1,2,482917005002
San Jacinto,10,1,4,482917006001
San Jacinto,6,0,0,483396929002
San Jacinto,2,0,0,483396941013
San Jacinto,1,1,0,483396941014
San Jacinto,13,0,1,483396941015
San Jacinto,2,2,0,483396941021
San Jacinto,1469,238,550,484072001011
San Jacinto,2303,286,1157,484072001012
San Jacinto,2071,256,1017,484072001013
San Jacinto,1069,130,592,484072001021
San Jacinto,1582,178,873,484072001022
San Jacinto,3011,245,1729,484072001023
San Jacinto,1264,77,800,484072001024
San Jacinto,1787,152,996,484072001025
San Jacinto,2000,230,1113,484072002001
San Jacinto,1614,137,863,484072002002
San Jacinto,1950,235,916,484072002003
San Jacinto,2175,264,1089,484072003001
San Jacinto,1455,124,802,484072003002
San Jacinto,1232,213,542,484072003003
San Jacinto,1027,104,589,484072003004
San Jacinto,1,0,1,484717901021
San Jacinto,32,0,0,484717901022
San Jacinto,1,0,0,484717901031
San Jacinto,66,11,38,484717901033
San Jacinto,2,0,0,484717902002
San Jacinto,50,8,11,484717902004
San Jacinto,57,6,32,484717903002
San Jacinto,3,0,0,484717903003
San Jacinto,4,0,0,484717903005
San Jacinto,2,0,0,484717907003
San Patricio,1226,0,0,
San Patricio,37,4,25,480079505002
San Patricio,11,1,0,480079505003
San Patricio,61,8,28,480079505004
San Patricio,3,0,2,480259506001
San Patricio,1,0,0,480699503002
San Patricio,39,13,7,482979504001
San Patricio,1525,178,654,484090102011
San Patricio,1023,80,488,484090102012
San Patricio,1371,196,412,484090102013
San Patricio,985,151,240,484090102021
San Patricio,1800,198,753,484090102022
San Patricio,1719,232,670,484090102023
San Patricio,1507,187,725,484090103011
San Patricio,1091,141,424,484090103012
San Patricio,1554,164,541,484090103013
San Patricio,1307,131,621,484090103021
San Patricio,2821,353,1104,484090103022
San Patricio,480,76,150,484090103023
San Patricio,1155,550,119,484090105001
San Patricio,618,286,48,484090105002
San Patricio,1294,194,452,484090106011
San Patricio,2034,392,686,484090106012
San Patricio,1100,176,335,484090106013
San Patricio,1220,172,443,484090106014
San Patricio,1884,273,791,484090106021
San Patricio,1468,174,516,484090106022
San Patricio,3117,351,1467,484090106031
San Patricio,1450,183,640,484090106041
San Patricio,1633,214,663,484090106042
San Patricio,738,133,341,484090107001
San Patricio,2878,407,1385,484090107002
San Patricio,1081,365,141,484090108001
San Patricio,1143,309,253,484090108002
San Patricio,945,500,27,484090108003
San Patricio,1470,774,62,484090108004
San Patricio,1358,335,496,484090109001
San Patricio,1298,353,466,484090109002
San Patricio,1515,514,468,484090109003
San Patricio,2077,819,337,484090110001
San Patricio,1043,327,215,484090110002
San Patricio,1211,382,207,484090110003
San Patricio,1906,890,178,484090110004
San Patricio,839,427,92,484090111001
San Patricio,754,257,177,484090111002
San Patricio,955,437,138,484090111003
San Patricio,915,308,254,484090112001
San Patricio,1489,373,481,484090112002
San Patricio,597,119,280,484090112003
San Patricio,1901,905,142,484090113001
San Patricio,2349,1167,122,484090113002
San Patricio,970,451,96,484090113003
San Saba,115,1,33,
San Saba,1,0,0,480739510002
San Saba,24,2,10,482819501002
San Saba,30,0,26,482999701002
San Saba,20,0,9,483079505002
San Saba,50,6,33,483199502001
San Saba,1,0,0,483319508001
San Saba,729,48,402,484119501001
San Saba,931,44,477,484119501002
San Saba,687,27,393,484119501003
San Saba,1487,48,1008,484119502001
San Saba,1180,62,788,484119502002
Schleicher,34,0,0,
Schleicher,20,1,14,483279503001
Schleicher,451,20,210,484139503001
Schleicher,1126,142,512,484139503002
Schleicher,938,248,271,484139503003
Schleicher,10,0,3,484510017044
Scurry,37,1,0,
Scurry,6,0,4,480339501001
Scurry,1,0,1,481519504001
Scurry,24,1,14,482639501001
Scurry,2,0,0,483359502002
Scurry,5,1,0,483539505003
Scurry,882,51,487,484159501001
Scurry,1294,103,497,484159501002
Scurry,826,54,342,484159501003
Scurry,1289,53,886,484159502001
Scurry,587,38,304,484159503001
Scurry,1908,91,1128,484159503002
Scurry,1136,66,625,484159503003
Scurry,1120,97,566,484159503004
Scurry,786,59,368,484159503005
Scurry,731,47,427,484159506001
Scurry,800,19,526,484159506002
Scurry,795,132,205,484159506003
Scurry,992,73,470,484159506004
Scurry,762,70,307,484159506005
Shackelford,13,0,0,
Shackelford,2,0,2,480590302002
Shackelford,1,0,1,481339503005
Shackelford,7,0,5,482530205001
Shackelford,886,25,546,484179503001
Shackelford,728,33,429,484179503002
Shackelford,581,18,315,484179503003
Shackelford,1196,34,752,484179503004
Shackelford,1,0,1,484410133001
Shackelford,2,0,1,484410133002
Shelby,432,29,44,
Shelby,1,0,0,481770001002
Shelby,2,0,2,483659505002
Shelby,21,0,14,483659506001
Shelby,5,0,1,483659506002
Shelby,4,1,2,484019512001
Shelby,76,15,49,484059501001
Shelby,1,0,0,484059501002
Shelby,4,1,3,484059501003
Shelby,2,0,1,484059502002
Shelby,8,1,5,484059502003
Shelby,1048,69,548,484199501001
Shelby,912,17,670,484199501002
Shelby,1425,102,846,484199501003
Shelby,911,202,352,484199501004
Shelby,1048,160,479,484199502001
Shelby,1180,129,648,484199502002
Shelby,1023,63,615,484199502003
Shelby,1442,114,884,484199503001
Shelby,759,63,472,484199503002
Shelby,1127,119,630,484199503003
Shelby,979,107,488,484199504001
Shelby,1041,194,328,484199504002
Shelby,1270,614,141,484199504003
Shelby,863,127,348,484199504004
Shelby,753,85,226,484199504005
Shelby,1269,61,827,484199505001
Shelby,1145,43,755,484199505002
Shelby,1200,47,716,484199506001
Shelby,811,148,384,484199506002
Shelby,721,96,404,484199506003
Sherman,48,0,1,
Sherman,1,0,0,481399510002
Sherman,26,0,19,481959501001
Sherman,24,0,23,483419501001
Sherman,7,0,0,483419501002
Sherman,8,0,1,483419502001
Sherman,822,26,550,484219502001
Sherman,1240,135,569,484219502002
Smith,230,0,0,
Smith,11,0,6,480739501001
Smith,36,4,15,480739501002
Smith,146,11,97,480739502001
Smith,14,2,9,480739502002
Smith,22,5,5,481830102001
Smith,19,4,9,481830102007
Smith,3,0,3,481830104001
Smith,2,0,0,481830107004
Smith,4,0,2,484019503001
Smith,2,0,2,484019503003
Smith,14,6,1,484019504002
Smith,17,1,11,484019504003
Smith,24,8,5,484019504004
Smith,4,4,0,484019510001
Smith,1207,730,86,484230001001
Smith,488,310,30,484230001002
Smith,656,414,24,484230001003
Smith,733,426,57,484230001004
Smith,889,467,70,484230001005
Smith,709,413,16,484230002011
Smith,1621,1071,66,484230002012
Smith,764,465,28,484230002013
Smith,904,542,28,484230002014
Smith,804,467,30,484230002021
Smith,780,454,18,484230002022
Smith,1539,756,194,484230003001
Smith,400,228,30,484230003002
Smith,456,263,27,484230003003
Smith,400,239,20,484230003004
Smith,754,416,26,484230004001
Smith,865,493,52,484230004002
Smith,883,290,145,484230005001
Smith,788,267,134,484230005002
Smith,444,197,77,484230006001
Smith,525,285,37,484230006002
Smith,1138,668,59,484230007001
Smith,719,449,34,484230007002
Smith,1493,762,131,484230007003
Smith,881,187,324,484230008001
Smith,531,242,79,484230008002
Smith,662,178,166,484230008003
Smith,846,457,80,484230008004
Smith,789,228,223,484230008005
Smith,1220,171,584,484230008006
Smith,734,177,239,484230009001
Smith,1358,386,280,484230009002
Smith,917,283,141,484230009003
Smith,919,152,456,484230010001
Smith,926,313,273,484230010002
Smith,984,282,242,484230010003
Smith,1416,153,775,484230010004
Smith,1217,81,642,484230010005
Smith,1211,122,632,484230011011
Smith,996,101,512,484230011012
Smith,614,66,325,484230011013
Smith,1362,240,507,484230011014
Smith,883,99,490,484230011021
Smith,841,70,525,484230011022
Smith,940,120,457,484230011023
Smith,1020,140,423,484230012001
Smith,1388,195,706,484230012002
Smith,879,115,426,484230012003
Smith,1202,177,480,484230013001
Smith,848,122,385,484230013002
Smith,1261,62,784,484230014011
Smith,4014,117,1585,484230014012
Smith,1335,71,905,484230014013
Smith,2434,157,1638,484230014014
Smith,2709,147,1689,484230014015
Smith,2141,219,1273,484230014031
Smith,1843,100,1189,484230014032
Smith,2977,171,1715,484230014033
Smith,1250,122,679,484230014041
Smith,2044,115,1312,484230014042
Smith,2931,148,1996,484230014043
Smith,1971,172,1160,484230015001
Smith,1862,211,1054,484230015002
Smith,1630,174,931,484230015003
Smith,2926,736,1075,484230016011
Smith,2004,564,729,484230016012
Smith,3632,949,1504,484230016021
Smith,977,160,499,484230016022
Smith,2058,311,959,484230016041
Smith,1693,662,347,484230016042
Smith,1574,664,351,484230016043
Smith,2028,426,836,484230017001
Smith,2520,594,921,484230017002
Smith,1085,267,280,484230017003
Smith,1250,240,599,484230018011
Smith,1049,485,207,484230018012
Smith,1001,484,142,484230018013
Smith,1215,252,586,484230018014
Smith,1103,146,569,484230018015
Smith,2773,188,1749,484230018021
Smith,1509,338,541,484230018022
Smith,3276,321,1815,484230018023
Smith,2505,229,1525,484230018031
Smith,1129,135,571,484230018032
Smith,1201,171,355,484230018033
Smith,1926,195,941,484230019011
Smith,1739,160,758,484230019012
Smith,1232,168,439,484230019013
Smith,1295,180,428,484230019014
Smith,1795,175,1049,484230019051
Smith,5565,563,3558,484230019052
Smith,3386,406,1513,484230019053
Smith,3136,240,2179,484230019061
Smith,2526,198,1636,484230019062
Smith,1634,124,1108,484230019071
Smith,1958,116,1197,484230019072
Smith,1774,84,1142,484230019073
Smith,1684,99,999,484230019074
Smith,3335,238,2322,484230019081
Smith,4121,477,2520,484230019082
Smith,2721,173,1903,484230019083
Smith,1050,213,272,484230020031
Smith,772,136,242,484230020032
Smith,697,159,165,484230020033
Smith,916,167,303,484230020034
Smith,1729,141,950,484230020041
Smith,1164,136,540,484230020042
Smith,935,82,583,484230020061
Smith,1436,168,837,484230020062
Smith,1246,110,750,484230020063
Smith,1056,145,563,484230020071
Smith,2599,228,1580,484230020072
Smith,899,131,447,484230020073
Smith,2915,480,1395,484230020074
Smith,1454,138,946,484230020081
Smith,2129,300,941,484230020082
Smith,2789,236,1880,484230020083
Smith,2325,132,1507,484230020091
Smith,1191,81,666,484230020092
Smith,3145,199,1978,484230020093
Smith,944,61,634,484230021011
Smith,1549,191,802,484230021012
Smith,1150,158,508,484230021013
Smith,1611,99,962,484230021021
Smith,1591,66,1031,484230021022
Smith,2584,132,1820,484230021023
Smith,1810,179,1125,484230022001
Smith,1891,100,1332,484230022002
Smith,2342,194,1529,484230022003
Smith,4,0,1,484239800001
Smith,2,0,0,484599506001
Smith,2,0,0,484679502003
Smith,2,0,0,484679508001
Smith,3,0,2,484679508004
Smith,7,0,4,484999507002
Smith,3,1,0,484999508004
Somervell,161,0,0,
Somervell,53,2,23,480359501002
Somervell,7,0,0,480359501003
Somervell,4,0,2,480359501004
Somervell,4,0,4,481439501001
Somervell,1,0,1,482211602051
Somervell,3,0,3,482211602052
Somervell,3,0,3,482211602102
Somervell,1,0,0,482211603011
Somervell,1,0,1,482211603012
Somervell,9,0,9,482211603013
Somervell,1,0,0,482511301002
Somervell,18,1,11,482511306014
Somervell,2,0,2,482511311002
Somervell,2652,182,1656,484250001001
Somervell,2222,128,1521,484250001002
Somervell,2142,144,1340,484250001003
Somervell,1064,78,550,484250002001
Somervell,708,65,407,484250002002
Starr,3054,1234,18,
Starr,1,0,0,480291807021
Starr,0,0,0,482013112001
Starr,3,3,0,482150242012
Starr,13,6,3,482479504001
Starr,3,3,0,482479504002
Starr,968,650,65,484279501011
Starr,1461,1128,70,484279501041
Starr,1083,799,59,484279501042
Starr,680,556,25,484279501051
Starr,1405,1074,56,484279501052
Starr,1197,888,50,484279501061
Starr,792,583,44,484279501062
Starr,719,548,27,484279501071
Starr,1311,1048,47,484279501072
Starr,1119,819,39,484279501081
Starr,635,514,21,484279501082
Starr,680,547,21,484279502021
Starr,1026,800,42,484279502022
Starr,876,727,15,484279502031
Starr,1442,1121,27,484279502032
Starr,918,672,30,484279502041
Starr,351,244,10,484279502042
Starr,695,569,11,484279502043
Starr,870,669,31,484279502044
Starr,377,303,17,484279504011
Starr,1046,821,32,484279504012
Starr,453,357,8,484279504013
Starr,2154,1822,85,484279504014
Starr,1363,1111,32,484279504021
Starr,844,638,44,484279504022
Starr,697,471,20,484279505001
Starr,1715,1194,52,484279505002
Starr,1184,750,38,484279505003
Starr,797,497,35,484279505004
Starr,496,332,9,484279506001
Starr,921,530,35,484279506002
Starr,1324,931,40,484279506003
Starr,2367,1812,92,484279506004
Starr,1134,838,31,484279507011
Starr,1450,1126,39,484279507012
Starr,1292,1066,36,484279507021
Starr,1226,916,27,484279507022
Starr,1,0,0,484391064002
Stephens,27,0,0,
Stephens,10,0,5,481339501002
Stephens,6,1,5,481339502001
Stephens,3,0,3,481339502004
Stephens,10,0,8,481339503004
Stephens,3,0,2,481339503005
Stephens,2,0,0,481339503006
Stephens,4,1,1,483630001001
Stephens,12,2,7,483630002001
Stephens,4,0,3,484179503004
Stephens,1,0,0,484250001001
Stephens,505,32,212,484299502001
Stephens,1328,54,714,484299502002
Stephens,1010,52,571,484299502003
Stephens,777,34,420,484299502004
Stephens,578,30,264,484299503001
Stephens,852,48,380,484299503002
Stephens,447,11,269,484299503003
Stephens,1107,41,662,484299505001
Stephens,1332,47,903,484299505002
Stephens,425,21,287,484299505003
Stephens,5,0,4,484479503002
Stephens,2,0,2,484971504012
Stephens,34,1,25,485039504003
Stephens,16,0,12,485039504004
Stephens,2,0,2,485039505004
Stephens,6,0,0,485039506004
Sterling,9,0,0,
Sterling,0,0,0,482279505004
Sterling,1245,76,759,484319501001
Stonewall,56,0,0,
Stonewall,2,0,0,481519504001
Stonewall,2,1,0,481519504002
Stonewall,3,0,2,482079504001
Stonewall,2,0,2,482530203001
Stonewall,1,0,0,482639501001
Stonewall,611,126,187,484339503001
Stonewall,794,165,289,484339503002
Sutton,59,0,0,
Sutton,1234,99,725,484359503001
Sutton,605,75,283,484359503002
Sutton,851,169,205,484359503003
Sutton,718,103,248,484359503004
Sutton,1,0,1,484659508002
Swisher,26,0,0,
Swisher,1,0,0,480119501003
Swisher,2,0,1,480459502001
Swisher,1,0,1,481539505001
Swisher,1,0,1,481899501004
Swisher,1,0,0,481899505003
Swisher,6,0,1,483810219001
Swisher,3,0,0,483810219003
Swisher,698,46,387,484379502001
Swisher,546,47,270,484379502002
Swisher,1279,138,504,484379503001
Swisher,964,105,365,484379503002
Swisher,1053,163,296,484379503003
Swisher,508,84,89,484379503004
Swisher,442,31,240,484379504001
Swisher,659,112,182,484379504002
Tarrant,373,0,1,
Tarrant,6,0,6,481130141342
Tarrant,3,0,0,481130154011
Tarrant,31,3,15,481130154012
Tarrant,11,1,6,481130154016
Tarrant,163,91,15,481130154031
Tarrant,99,44,4,481130154041
Tarrant,3,1,0,481130161002
Tarrant,21,0,0,481130162012
Tarrant,18,8,0,481130164011
Tarrant,19,0,7,481130164014
Tarrant,78,53,5,481130164101
Tarrant,19,11,4,481130164102
Tarrant,35,23,7,481130164111
Tarrant,22,15,2,481130164112
Tarrant,6,5,1,481130164133
Tarrant,1,0,0,481130181371
Tarrant,48,7,27,481210203052
Tarrant,252,41,131,481210203054
Tarrant,107,11,47,481210203061
Tarrant,62,10,33,481210203062
Tarrant,189,46,99,481210203072
Tarrant,655,147,329,481210203083
Tarrant,444,111,238,481210203084
Tarrant,1,0,0,481210216182
Tarrant,76,22,27,481210217271
Tarrant,4,0,0,481210217272
Tarrant,5,2,1,481210217292
Tarrant,2,0,1,481210217472
Tarrant,105,27,48,481210217531
Tarrant,5,0,1,481390607012
Tarrant,1,0,0,481872106061
Tarrant,8,2,4,482511302051
Tarrant,83,12,50,482511302052
Tarrant,8,0,4,482511302073
Tarrant,0,0,0,482511302083
Tarrant,86,25,43,482511302111
Tarrant,1,0,0,482511302121
Tarrant,29,2,16,482511302151
Tarrant,18,6,4,482511304051
Tarrant,12,2,5,482511304052
Tarrant,13,2,9,482511304061
Tarrant,46,20,16,482511304071
Tarrant,1,0,0,482511304072
Tarrant,4,1,3,483671404051
Tarrant,16,0,8,483671404052
Tarrant,24,3,21,483671404071
Tarrant,31,4,24,483671404072
Tarrant,57,4,46,483671404073
Tarrant,84,9,61,483671404082
Tarrant,75,7,56,483671407062
Tarrant,6,0,0,483859501003
Tarrant,840,361,171,484391001011
Tarrant,824,365,129,484391001012
Tarrant,548,291,58,484391001013
Tarrant,427,219,77,484391001014
Tarrant,470,192,109,484391001015
Tarrant,897,294,307,484391001021
Tarrant,1319,558,341,484391001022
Tarrant,426,253,44,484391001023
Tarrant,439,231,47,484391001024
Tarrant,751,449,71,484391002011
Tarrant,779,444,46,484391002012
Tarrant,500,296,36,484391002013
Tarrant,974,612,64,484391002021
Tarrant,628,329,65,484391002022
Tarrant,1001,602,73,484391002023
Tarrant,865,482,76,484391003001
Tarrant,587,370,25,484391003002
Tarrant,477,255,48,484391003003
Tarrant,763,499,27,484391003004
Tarrant,419,233,33,484391004001
